name,part_url,price,socket,form_factor,max_memory,memory_slots,color
Intel DP67BGB3,https://pcpartpicker.com/product/YCR48d/intel-motherboard-boxdp67bgb3,,LGA1155,ATX,32,4,Black / Blue
Biostar A870,https://pcpartpicker.com/product/hNbp99/biostar-motherboard-a870,,AM3,ATX,16,4,
Jetway JM28GT4D3-LF,https://pcpartpicker.com/product/q2sKHx/jetway-motherboard-jm28gt4d3lf,,AM3,Micro ATX,4,2,
Biostar TH61A,https://pcpartpicker.com/product/7bPfrH/biostar-motherboard-th61a,,LGA1155,ATX,16,2,
MSI Z68A-GD65 (B3),https://pcpartpicker.com/product/V8tCmG/msi-motherboard-z68agd65b3,,LGA1155,ATX,32,4,Black / Blue
Gigabyte GA-Z68XP-UD5,https://pcpartpicker.com/product/t2sKHx/gigabyte-motherboard-gaz68xpud5,,LGA1155,ATX,32,4,Black / Silver
Gigabyte GA-A75-UD4H,https://pcpartpicker.com/product/2CR48d/gigabyte-motherboard-gaa75ud4h,,FM1,ATX,32,4,Blue / White
Gigabyte GA-A75M-UD2H,https://pcpartpicker.com/product/bgMFf7/gigabyte-motherboard-gaa75mud2h,,FM1,Micro ATX,32,4,Blue / White
Gigabyte GA-A75M-D2H,https://pcpartpicker.com/product/YGZQzy/gigabyte-motherboard-gaa75md2h,,FM1,Micro ATX,16,2,Blue / White
Biostar A880GB+,https://pcpartpicker.com/product/fBBv6h/biostar-motherboard-a880gb,,AM3,Micro ATX,8,2,
Asus F1A75-M PRO,https://pcpartpicker.com/product/cKtCmG/asus-motherboard-f1a75mpro,,FM1,Micro ATX,64,4,Black / Blue
ECS A75F-M2,https://pcpartpicker.com/product/sNbp99/ecs-motherboard-a75fm2,,FM1,Micro ATX,16,2,Black / Gray
Gigabyte GA-A75M-S2V,https://pcpartpicker.com/product/dQH323/gigabyte-motherboard-gaa75ms2v,,FM1,Micro ATX,16,2,Blue / White
ASRock P67 Transformer (B3),https://pcpartpicker.com/product/yPphP6/asrock-motherboard-p67transformerb3,,LGA1156,ATX,16,4,
Asus AT5NM10T-I,https://pcpartpicker.com/product/vyn2FT/asus-motherboard-at5nm10ti,,Integrated Atom D525,Mini ITX,4,2,Black / Blue
Asus P8Q67-M DO/CSM (REV 3.0),https://pcpartpicker.com/product/Xrbp99/asus-motherboard-p8q67mdocsmrev30,,LGA1155,Micro ATX,32,4,
EVGA 160-SB-E679-KR,https://pcpartpicker.com/product/qzV48d/evga-motherboard-160sbe679kr,,LGA1155,EATX,16,4,Black / Red
MSI Z68A-GD55 (B3),https://pcpartpicker.com/product/Vv9KHx/msi-motherboard-z68agd55b3,,LGA1155,ATX,32,4,Black / Blue
EVGA 160-SB-E679-K2,https://pcpartpicker.com/product/ZYDwrH/evga-motherboard-160sbe679k2,,LGA1155,EATX,16,4,Black / Red
ASRock Z68 Professional Gen3,https://pcpartpicker.com/product/Rdh9TW/asrock-motherboard-z68professionalgen3,,LGA1155,ATX,32,4,
Biostar TA75M+RCH,https://pcpartpicker.com/product/wdh9TW/biostar-motherboard-ta75mrch,,FM1,Micro ATX,32,4,
ECS A75F-A,https://pcpartpicker.com/product/D9DwrH/ecs-motherboard-a75fa,,FM1,ATX,32,4,
Jetway JM26GT4-LF,https://pcpartpicker.com/product/9VvRsY/jetway-motherboard-jm26gt4lf,,AM2,Micro ATX,4,2,
MSI 880GMA-E35 (FX),https://pcpartpicker.com/product/m8Np99/msi-motherboard-880gmae35fx,,AM3,Micro ATX,16,2,Black / Blue
MSI Z68A-G43 (B3),https://pcpartpicker.com/product/FtGkcf/msi-motherboard-z68ag43b3,,LGA1155,ATX,32,4,Black / Blue
EVGA 120-SB-E672-KR,https://pcpartpicker.com/product/9JrG3C/evga-motherboard-120sbe672kr,,LGA1155,Micro ATX,16,4,Black / Gray
MSI Z68MA-G45 (B3),https://pcpartpicker.com/product/7Wh9TW/msi-motherboard-z68mag45b3,,LGA1155,Micro ATX,32,4,Black / Blue
Biostar TH61ITX+RCH,https://pcpartpicker.com/product/XvJwrH/biostar-motherboard-th61itxrch,,LGA1155,Mini ITX,8,2,
MSI H67A-G43 (B3),https://pcpartpicker.com/product/HBV48d/msi-motherboard-h67ag43b3,,LGA1155,ATX,32,4,Black / Blue
Biostar TA785G3HD,https://pcpartpicker.com/product/BcphP6/biostar-motherboard-ta785g3hd,,AM3,Micro ATX,16,4,
Asus P8H67-V (REV 3.0),https://pcpartpicker.com/product/K3TmP6/asus-motherboard-p8h67vrev30,,LGA1155,ATX,32,4,
EVGA 130-SB-E685-KR,https://pcpartpicker.com/product/78Np99/evga-motherboard-130sbe685kr,,LGA1155,ATX,16,4,Black / Silver
Jetway JNC94FL-510-LF,https://pcpartpicker.com/product/VwsKHx/jetway-jnc94fl-510-lf-mini-itx-atom-d510-motherboard-jnc94fl-510-lf,,Integrated Atom D510,Mini ITX,4,2,
Jetway JNC94FL-525-LF,https://pcpartpicker.com/product/mrFPxr/jetway-motherboard-jnc94fl525lf,,Integrated Atom D525,Mini ITX,8,2,
ASRock Z68 Extreme7 Gen3,https://pcpartpicker.com/product/4MkD4D/asrock-motherboard-z68extreme7gen3,,LGA1155,ATX,32,4,Black / Silver
ASRock Z68M/USB3,https://pcpartpicker.com/product/fyCwrH/asrock-motherboard-z68musb3,,LGA1155,Micro ATX,16,2,
Jetway JA76MG2,https://pcpartpicker.com/product/YdR48d/jetway-motherboard-ja76mg2,,AM3,Micro ATX,8,2,
ASRock A785GM-LE,https://pcpartpicker.com/product/npckcf/asrock-motherboard-a785gmle,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor
MSI A75A-G55,https://pcpartpicker.com/product/LcphP6/msi-motherboard-a75ag55,,FM1,ATX,32,4,Black / Blue
Gigabyte G1.SNIPER2,https://pcpartpicker.com/product/JwsKHx/gigabyte-motherboard-g1sniper2,,LGA1155,ATX,32,4,
EVGA 160-SB-E689-K2,https://pcpartpicker.com/product/phH323/evga-motherboard-160sbe689k2,,LGA1155,EATX,16,4,Black / Red
MSI Z68A-G45 (B3),https://pcpartpicker.com/product/tCYXsY/msi-motherboard-z68ag45b3,,LGA1155,ATX,32,4,Black / Blue
MSI A55M-P35,https://pcpartpicker.com/product/wZYXsY/msi-motherboard-a55mp35,,FM1,Micro ATX,16,2,Black / Blue
Biostar A75MH,https://pcpartpicker.com/product/h8Np99/biostar-motherboard-a75mh,,FM1,Micro ATX,16,2,Black / Red
Biostar A55MH,https://pcpartpicker.com/product/HKrG3C/biostar-motherboard-a55mh,,FM1,Micro ATX,16,2,Black / Red
Jetway JTA75MG,https://pcpartpicker.com/product/ppckcf/jetway-motherboard-jta75mg,,FM1,Micro ATX,8,2,Black / Red
ASRock 870iCafe R2.0,https://pcpartpicker.com/product/tbMFf7/asrock-motherboard-870icafer20,,AM3+,ATX,32,4,Black / Blue
MSI Z68A-G43 (G3),https://pcpartpicker.com/product/YCYXsY/msi-motherboard-z68ag43g3,,LGA1155,ATX,32,4,Black / Blue
Biostar H61MLB,https://pcpartpicker.com/product/GzDwrH/biostar-motherboard-h61mlb,,LGA1155,Micro ATX,16,2,Black / Red
Jetway JTN68M,https://pcpartpicker.com/product/tF2kcf/jetway-motherboard-jtn68m,,AM3,ATX,16,2,
Biostar TA990FXE,https://pcpartpicker.com/product/gjFPxr/biostar-motherboard-ta990fxe,,AM3+,ATX,16,4,Black / Red
Jetway JTI61AG3,https://pcpartpicker.com/product/WsGkcf/jetway-motherboard-jti61ag3,,LGA1155,ATX,8,2,
Intel DZ68BC,https://pcpartpicker.com/product/jMkD4D/intel-motherboard-boxdz68bc,,LGA1155,ATX,32,4,Black / Blue
Jetway JNF96FL-525-LF,https://pcpartpicker.com/product/KYjG3C/jetway-motherboard-jnf96fl525lf,,Integrated Atom D525,Mini ITX,4,2,
Asus F1A75-M PRO/CSM,https://pcpartpicker.com/product/6vJwrH/asus-motherboard-f1a75mprocsm,,FM1,Micro ATX,64,4,
Asus P8H61-M LX PLUS (REV 3.0),https://pcpartpicker.com/product/3bJwrH/asus-motherboard-p8h61mlxplusrev30,,LGA1155,Micro ATX,16,2,
MSI H61M-P25 (B3),https://pcpartpicker.com/product/kdkD4D/msi-motherboard-h61mp25b3,,LGA1155,Micro ATX,16,2,Black / Blue
ECS X79R-AX(1.0),https://pcpartpicker.com/product/pG8Zxr/ecs-motherboard-x79rax10,,LGA2011,ATX,64,4,
Jetway JNF9A-Q67,https://pcpartpicker.com/product/cbJwrH/jetway-motherboard-jnf9aq67,,LGA1155,Mini ITX,16,2,Green / Black
Gigabyte GA-880GM-USB3L,https://pcpartpicker.com/product/hkNp99/gigabyte-motherboard-ga880gmusb3l,,AM3+,Micro ATX,8,2,
EVGA 151-SE-E777-KR,https://pcpartpicker.com/product/shQypg/evga-motherboard-151see777kr,,LGA2011,EATX,32,4,Black / Red
Foxconn H67M-V,https://pcpartpicker.com/product/npTmP6/foxconn-motherboard-h67mv,,LGA1155,Micro ATX,32,4,Blue / White
Foxconn Rattler,https://pcpartpicker.com/product/MCxfrH/foxconn-motherboard-rattler,,LGA1155,ATX,32,4,Black / Red
Foxconn Z68A-S,https://pcpartpicker.com/product/C8V48d/foxconn-motherboard-z68as,,LGA1155,ATX,32,4,Black / Yellow
MSI 870A-G54 (FX),https://pcpartpicker.com/product/QdkD4D/msi-motherboard-870ag54fx,,AM3+,ATX,32,4,Black / Blue
MSI H61MA-E35 (B3),https://pcpartpicker.com/product/3Rdqqs/msi-motherboard-h61mae35b3,,LGA1155,Micro ATX,16,2,
Biostar TZ68K+,https://pcpartpicker.com/product/7CxfrH/biostar-motherboard-tz68k,,LGA1155,ATX,32,4,Black / Red
Jetway JI61G-ITX,https://pcpartpicker.com/product/Tz3RsY/jetway-motherboard-ji61gitx,,LGA1155,Mini ITX,8,2,
Intel DZ68ZV,https://pcpartpicker.com/product/JBK7YJ/intel-motherboard-boxdz68zv,,LGA1155,ATX,32,4,Black / Blue
Jetway JHA16-ULTRA,https://pcpartpicker.com/product/v2dqqs/jetway-motherboard-jha16ultra,,FM1,ATX,16,4,
Jetway JTA980AG,https://pcpartpicker.com/product/XhQypg/jetway-jta980ag-atx-am3-motherboard-jta980ag,,AM3+,ATX,8,2,
Jetway JTIZ68MG,https://pcpartpicker.com/product/hYxfrH/jetway-motherboard-jtiz68mg,,LGA1155,Micro ATX,16,4,
Jetway JTI61M5,https://pcpartpicker.com/product/Hnfp99/jetway-motherboard-jti61m5,,LGA1155,Micro ATX,8,2,Black / Red
Jetway JTA88MG,https://pcpartpicker.com/product/pVNp99/jetway-motherboard-jta88mg,,AM3,Micro ATX,8,2,
Jetway JNC9KDL-2700,https://pcpartpicker.com/product/WP4gXL/jetway-motherboard-jnc9kdl2700,,Integrated Atom D2700,Mini ITX,4,2,
Foxconn D250S,https://pcpartpicker.com/product/jxzv6h/foxconn-motherboard-d250s,,Integrated Atom D2500,Mini ITX,4,2,Blue / Silver
Jetway JNMF92-H61,https://pcpartpicker.com/product/ThQypg/jetway-motherboard-jnmf92h61,,LGA1155,Micro ATX,8,2,
Biostar A55MLV,https://pcpartpicker.com/product/ZyMFf7/biostar-motherboard-a55mlv,,FM1,Micro ATX,16,2,Black / Red
Jetway JNF9D-2700,https://pcpartpicker.com/product/4WphP6/jetway-motherboard-jnf9d2700,,Integrated Atom D2700,Mini ITX,4,2,
Biostar TZ77MXE,https://pcpartpicker.com/product/HMh9TW/biostar-motherboard-tz77mxe,,LGA1155,Micro ATX,32,4,Black / Red
Biostar TZ77XE4,https://pcpartpicker.com/product/mMh9TW/biostar-motherboard-tz77xe4,,LGA1155,ATX,32,4,Black / Orange
ECS Z77H2-A2X DELUXE(1.0),https://pcpartpicker.com/product/8th9TW/ecs-motherboard-z77h2a2xdeluxe10,,LGA1155,ATX,32,4,
Foxconn H55A,https://pcpartpicker.com/product/WhQypg/foxconn-motherboard-h55a,,LGA1156,ATX,16,4,
Biostar TZ75B,https://pcpartpicker.com/product/jFV48d/biostar-motherboard-tz75b,,LGA1155,ATX,32,4,Black / Red
Foxconn A75A,https://pcpartpicker.com/product/Yxzv6h/foxconn-motherboard-a75a,,FM1,ATX,64,4,Black / Yellow
Foxconn A75M,https://pcpartpicker.com/product/47xfrH/foxconn-motherboard-a75m,,FM1,Micro ATX,64,4,Multicolor
ECS A75F-M,https://pcpartpicker.com/product/Cxzv6h/ecs-motherboard-a75fm,,FM1,Micro ATX,64,4,
ASRock AD2700B-ITX,https://pcpartpicker.com/product/k2dqqs/asrock-motherboard-ad2700bitx,,Integrated Atom D2700,Mini ITX,4,2,Black / Blue
ECS Golden Z77H2-A2X(1.0),https://pcpartpicker.com/product/pX6BD3/ecs-motherboard-goldenz77h2a2x10,,LGA1155,ATX,32,4,
Biostar H61MU3B,https://pcpartpicker.com/product/tMh9TW/biostar-motherboard-h61mu3b,,LGA1155,Micro ATX,16,2,Black / Red
ECS A890GXM-A2(2.0),https://pcpartpicker.com/product/MfW9TW/ecs-motherboard-a890gxma220,,AM3+,ATX,32,4,Black / Gray
ASRock Z77 Extreme9,https://pcpartpicker.com/product/qsTmP6/asrock-motherboard-z77extreme9,,LGA1155,ATX,32,4,Black / Silver
ECS H61H2-M13,https://pcpartpicker.com/product/7hfp99/ecs-motherboard-h61h2m13,,LGA1155,Micro ATX,16,2,Black / Gray
MSI 880GMS-E41 (FX),https://pcpartpicker.com/product/jZphP6/msi-motherboard-880gmse41fx,,AM3+,Micro ATX,16,2,Black / Blue
Gigabyte GA-Q77M-D2H,https://pcpartpicker.com/product/gBCwrH/gigabyte-motherboard-gaq77md2h,,LGA1155,Micro ATX,32,4,Blue / White
ECS Z77H2-A3(1.2),https://pcpartpicker.com/product/4g9KHx/ecs-motherboard-z77h2a312,,LGA1155,ATX,32,4,Black / Gray
Jetway JNMF93-Q77,https://pcpartpicker.com/product/88Gkcf/jetway-motherboard-jnmf93q77,,LGA1155,Micro ATX,32,4,
Asus Maximus V Formula/ThunderFX,https://pcpartpicker.com/product/GtZQzy/asus-motherboard-maximusvformulathunderfx,,LGA1155,EATX,32,4,Black / Red
ECS CDC-I/D2500(1.0),https://pcpartpicker.com/product/Zm9KHx/ecs-motherboard-cdcid250010,,Integrated Atom D2500,Mini ITX,4,2,Black / Silver
Jetway JHA18,https://pcpartpicker.com/product/fLGkcf/jetway-jha18-atx-am3-motherboard-jha18,,AM3+,ATX,16,4,
Jetway JMIH67M-HU3,https://pcpartpicker.com/product/dQkD4D/jetway-motherboard-jmih67mhu3,,LGA1155,Micro ATX,16,4,
Biostar Hi-Fi Z77X 5.x,https://pcpartpicker.com/product/PqtCmG/biostar-motherboard-hifiz77x5x,,LGA1155,ATX,32,4,Black / Blue
Intel DZ77GAL-70K,https://pcpartpicker.com/product/dBCwrH/intel-motherboard-boxdz77gal70k,,LGA1155,ATX,32,4,Black / Blue
Foxconn A55MX,https://pcpartpicker.com/product/rz4gXL/foxconn-motherboard-a55mx,,FM1,Micro ATX,32,2,
Asus F1A55-M LX3,https://pcpartpicker.com/product/4Kw323/asus-motherboard-f1a55mlx3,,FM1,Micro ATX,32,2,Black / Blue
Biostar TA75MH2,https://pcpartpicker.com/product/XX8Zxr/biostar-motherboard-ta75mh2,,FM2,Micro ATX,32,2,Black / Red
Asus F2A55-M LE,https://pcpartpicker.com/product/HVV48d/asus-motherboard-f2a55mle,,FM2,Micro ATX,32,2,Black / Blue
ECS A55F-M4(1.0),https://pcpartpicker.com/product/Wnzv6h/ecs-motherboard-a55fm410,,FM1,Micro ATX,16,2,
ECS A75F2-M2(1.0A),https://pcpartpicker.com/product/gTK7YJ/ecs-motherboard-a75f2m210a,,FM2,Micro ATX,32,2,Black / Gray
ASRock FM2A85X Extreme6,https://pcpartpicker.com/product/J7Qypg/asrock-motherboard-fm2a85xextreme6,,FM2,ATX,64,4,Black / Gold
ASRock FM2A75M-ITX,https://pcpartpicker.com/product/vjdqqs/asrock-motherboard-fm2a75mitx,,FM2,Mini ITX,32,2,Black
MSI FM2-A85XA-G65,https://pcpartpicker.com/product/74ckcf/msi-motherboard-fm2a85xag65,,FM2,ATX,32,4,Black / Blue
Intel DZ68AF,https://pcpartpicker.com/product/TM9KHx/intel-motherboard-boxdz68af,,LGA1155,Micro ATX,32,4,Black / Blue
Intel DZ75ML-45K,https://pcpartpicker.com/product/PQrG3C/intel-motherboard-boxdz75ml45k,,LGA1155,Micro ATX,32,4,Black / Blue
Asus Maximus V Formula/Assassins C3,https://pcpartpicker.com/product/TNdqqs/asus-motherboard-maximusvformulaassassinsc3,,LGA1155,EATX,32,4,Black / Red
Biostar Hi-Fi A85S3,https://pcpartpicker.com/product/xkphP6/biostar-motherboard-hifia85s3,,FM2,Micro ATX,32,2,Black
ECS Z77H2-A2X DELUXE(V2.0),https://pcpartpicker.com/product/tqjG3C/ecs-motherboard-z77h2a2xdeluxev20,,LGA1155,ATX,32,4,Black / Gray
Gigabyte GA-Z77-HD4,https://pcpartpicker.com/product/VyYXsY/gigabyte-motherboard-gaz77hd4,,LGA1155,ATX,32,4,Blue / White
ECS Z77H2-A4 v1.1,https://pcpartpicker.com/product/vyYXsY/ecs-motherboard-z77h2a4v11,,LGA1155,ATX,32,4,Black / Gray
Gigabyte GA-F2A85XM-HD3,https://pcpartpicker.com/product/YxphP6/gigabyte-motherboard-gaf2a85xmhd3,,FM2,Micro ATX,64,2,Blue / White
ECS A990FXM-A,https://pcpartpicker.com/product/8dyFf7/ecs-motherboard-a990fxma,,AM3+,ATX,32,4,Black / Gray
ASRock A55M-VS,https://pcpartpicker.com/product/F7tCmG/asrock-motherboard-a55mvs,,FM1,Micro ATX,16,2,Brown / Black
ASRock FM2A75M-ITX R2.0,https://pcpartpicker.com/product/Wx8Zxr/asrock-motherboard-fm2a75mitxr20,,FM2,Mini ITX,32,2,Brown / Black
Foxconn H77MXV-D,https://pcpartpicker.com/product/bXK7YJ/foxconn-motherboard-h77mxvd,,LGA1155,Micro ATX,16,2,Blue
ASRock Z87 Professional,https://pcpartpicker.com/product/7NrG3C/asrock-motherboard-z87professional,,LGA1150,ATX,32,4,Black / Red
ASRock B85M,https://pcpartpicker.com/product/8tMFf7/asrock-motherboard-b85m,,LGA1150,Micro ATX,16,2,Brown / Black
ASRock Z87 Extreme6/ac,https://pcpartpicker.com/product/xBMFf7/asrock-motherboard-z87extreme6ac,,LGA1150,ATX,32,4,Black / Silver
ASRock Z87M Pro4,https://pcpartpicker.com/product/kQphP6/asrock-motherboard-z87mpro4,,LGA1150,Micro ATX,32,4,Brown / Black
MSI H87M-G43,https://pcpartpicker.com/product/jrZQzy/msi-motherboard-h87mg43,,LGA1150,Micro ATX,32,4,Black / Blue
ECS Z87H3-A4(1.0),https://pcpartpicker.com/product/CRDwrH/ecs-motherboard-z87h3a410,,LGA1150,ATX,32,4,Black / Gold
Asus P8Z77-V PRO/THNDRBLT,https://pcpartpicker.com/product/BVjG3C/asus-motherboard-p8z77vprothndrblt,,LGA1155,ATX,32,4,Black / Blue
ECS H87H3-M(1.0),https://pcpartpicker.com/product/9gV48d/ecs-motherboard-h87h3m10,,LGA1150,Micro ATX,32,4,Black / Gray
ASRock H61M-PS4 Micro ATX Intel Motherboard,https://pcpartpicker.com/product/p6CwrH/asrock-h61m-ps4-micro-atx-intel-motherboard-micro-atx-lga1155-motherboard-h61m-ps4,,LGA1155,Micro ATX,16,2,Green / Blue
ASRock FM2A75M-DGS R2.0,https://pcpartpicker.com/product/BkxfrH/asrock-motherboard-fm2a75mdgsr20,,FM2,Micro ATX,32,2,Brown / Black
ASRock Z87 Extreme9/ac,https://pcpartpicker.com/product/B8fp99/asrock-motherboard-z87extreme9ac,,LGA1150,ATX,32,4,Brown / Black
EVGA 111-IB-E692-KR Stinger,https://pcpartpicker.com/product/q6CwrH/evga-motherboard-111ibe692krstinger,,LGA1155,Mini ITX,16,2,
ECS Z87H3-A2X GOLDEN,https://pcpartpicker.com/product/ypfp99/ecs-motherboard-z87h3a2xgolden,,LGA1150,ATX,32,4,Black / Gold
ECS Z87H3-A2X EXTREME,https://pcpartpicker.com/product/dnYXsY/ecs-motherboard-z87h3a2xextreme,,LGA1150,ATX,32,4,Black / Red
Biostar Hi-Fi Z87W,https://pcpartpicker.com/product/ZR2kcf/biostar-motherboard-hifiz87w,,LGA1150,ATX,32,4,Black / Blue
Biostar Hi-Fi B85S3+ Ver. 6.x,https://pcpartpicker.com/product/KB2kcf/biostar-motherboard-hifib85s3ver6x,,LGA1150,Micro ATX,32,4,Black
Asus P9D WS,https://pcpartpicker.com/product/fyjG3C/asus-motherboard-p9dws,,LGA1150,ATX,32,4,Black / Gold
Asus A55M-A/USB3,https://pcpartpicker.com/product/t3h9TW/asus-motherboard-a55mausb3,,FM2,Micro ATX,32,2,Black / Blue
ASRock C226WS,https://pcpartpicker.com/product/64rG3C/asrock-motherboard-c226ws,,LGA1150,ATX,32,4,Brown / Black
Foxconn H87MX-D,https://pcpartpicker.com/product/TT6BD3/foxconn-motherboard-h87mxd,,LGA1150,Micro ATX,16,2,
MSI Z87 MPOWER SP,https://pcpartpicker.com/product/hwR48d/msi-motherboard-z87mpowersp,,LGA1150,ATX,32,4,Black / Yellow
ASRock FM2A88X Extreme6+,https://pcpartpicker.com/product/LGrG3C/asrock-motherboard-fm2a88xextreme6,,FM2+,ATX,64,4,Brown / Black
ASRock Q87M vPro/ASM,https://pcpartpicker.com/product/72h9TW/asrock-motherboard-q87mvproasm,,LGA1150,Micro ATX,32,4,
Asus A55M-A,https://pcpartpicker.com/product/j86BD3/asus-motherboard-a55ma,,FM2,Micro ATX,32,2,
ECS Z87H3-AX GOLDEN (1.0),https://pcpartpicker.com/product/tptCmG/ecs-motherboard-z87h3axgolden10,,LGA1150,ATX,32,4,
Gigabyte GA-Z87X-UD7 TH,https://pcpartpicker.com/product/ysqdnQ/gigabyte-motherboard-gaz87xud7th,,LGA1150,EATX,32,4,Black / Orange
Biostar H61MGV Ver. 7.x,https://pcpartpicker.com/product/XXxfrH/biostar-motherboard-h61mgvver7x,,LGA1155,Micro ATX,16,2,Black / Red
MSI B85M-P33 V2,https://pcpartpicker.com/product/9qckcf/msi-motherboard-b85mp33v2,,LGA1150,Micro ATX,16,2,Black / Blue
Gigabyte GA-970A-DS3P BOM,https://pcpartpicker.com/product/scW9TW/gigabyte-motherboard-ga970ads3pbom,,AM3+,ATX,32,4,Black / Gray
MSI CSM-B85M-P32,https://pcpartpicker.com/product/cf6BD3/msi-motherboard-csmb85mp32,,LGA1150,Micro ATX,16,2,Black / Blue
MSI CSM-B85M-E45,https://pcpartpicker.com/product/sY4gXL/msi-motherboard-csmb85me45,,LGA1150,Micro ATX,32,4,Black / Blue
ECS Z87H3-A3X,https://pcpartpicker.com/product/pg8Zxr/ecs-motherboard-z87h3a3x,,LGA1150,ATX,32,4,Black / Gold
Foxconn H81MX,https://pcpartpicker.com/product/Q7fp99/foxconn-motherboard-h81mx,,LGA1150,Micro ATX,16,2,Black / Blue
MSI Z87 MPOWER MAX AC,https://pcpartpicker.com/product/ppqdnQ/msi-motherboard-z87mpowermaxac,,LGA1150,ATX,32,4,Black / Yellow
Foxconn H81MXV,https://pcpartpicker.com/product/V87wrH/foxconn-motherboard-h81mxv,,LGA1150,Micro ATX,16,2,Black / Blue
Biostar Hi-Fi H81S2,https://pcpartpicker.com/product/Nd3RsY/biostar-motherboard-hifih81s2,,LGA1150,ATX,16,2,Black / Silver
MSI H87I AC,https://pcpartpicker.com/product/4FBv6h/msi-motherboard-h87iac,,LGA1150,Mini ITX,16,2,Black / Silver
MSI H87-G43 GAMING,https://pcpartpicker.com/product/RNfp99/msi-motherboard-h87g43gaming,,LGA1150,ATX,32,4,Black / Red
Asus F2A85-M2,https://pcpartpicker.com/product/JPtCmG/asus-motherboard-f2a85m2,,FM2,Micro ATX,64,4,Black / Blue
ASRock H97 PERFORMANCE,https://pcpartpicker.com/product/ZCsKHx/asrock-motherboard-h97performance,,LGA1150,ATX,32,4,Black / Red
Biostar H81MHP2,https://pcpartpicker.com/product/dTdqqs/biostar-motherboard-h81mhp2,,LGA1150,Micro ATX,16,2,Black / Red
MSI Z97 U3 Plus,https://pcpartpicker.com/product/WRjG3C/msi-motherboard-z97u3plus,,LGA1150,ATX,32,4,Black / Blue
Asus H97M-E/CSM,https://pcpartpicker.com/product/ZbNp99/asus-motherboard-h97mecsm,,LGA1150,Micro ATX,32,4,Black / Gold
ASRock H97M,https://pcpartpicker.com/product/PysKHx/asrock-motherboard-h97m,,LGA1150,Micro ATX,16,2,Black / Blue
Gigabyte GA-Z97X-SOC FORCE LN2,https://pcpartpicker.com/product/FwtCmG/gigabyte-motherboard-gaz97xsocforceln2,,LGA1150,ATX,16,2,Black / Orange
MSI H97M Eco,https://pcpartpicker.com/product/PFfmP6/msi-motherboard-h97meco,,LGA1150,Micro ATX,32,4,Black / Green
Asus B85M-F,https://pcpartpicker.com/product/8P648d/asus-motherboard-b85mf,,LGA1150,Micro ATX,16,2,Black / Gold
Gigabyte GA-H97M-Gaming 3,https://pcpartpicker.com/product/NWZ2FT/gigabyte-motherboard-gah97mgaming3,,LGA1150,Micro ATX,32,4,Black / Red
Gigabyte GA-Z87M-HD3,https://pcpartpicker.com/product/GHx9TW/gigabyte-ga-z87m-hd3-micro-atx-lga1150-motherboard-ga-z87m-hd3,,LGA1150,Micro ATX,16,2,Black / Silver
ASRock FM2A88M-HD+_R2.0,https://pcpartpicker.com/product/sCJkcf/asrock-motherboard-fm2a88mhdr20,,FM2+,Micro ATX,32,2,Black / Silver
ASRock E3C222D4U,https://pcpartpicker.com/product/P7hj4D/asrock-motherboard-e3c222d4u,,LGA1150,Micro ATX,32,4,Green / Blue
MSI Z87 MPOWER-R,https://pcpartpicker.com/product/pFdFf7/msi-motherboard-z87mpowerr,,LGA1150,ATX,32,4,Black / Yellow
MSI A78M-E45 V2,https://pcpartpicker.com/product/TqkwrH/msi-motherboard-a78me45v2,,FM2+,Micro ATX,64,4,Black / Blue
ASRock H87WSA-DL,https://pcpartpicker.com/product/tV648d/asrock-motherboard-h87wsadl,,LGA1150,ATX,32,4,Green / Blue
Gigabyte GA-P85-D3T,https://pcpartpicker.com/product/xTCrxr/gigabyte-motherboard-gap85d3t,,LGA1150,ATX,16,2,Black
Supermicro X10SAT-O,https://pcpartpicker.com/product/f27CmG/supermicro-motherboard-x10sato,,LGA1150,ATX,32,4,Black / Blue
Asus P9D-I,https://pcpartpicker.com/product/HDx9TW/asus-motherboard-p9di,,LGA1150,Mini ITX,16,2,Black / Blue
Asus H170M-PLUS/CSM,https://pcpartpicker.com/product/C68H99/asus-motherboard-h170mpluscsm,,LGA1151,Micro ATX,64,4,Black / Gold
Gigabyte GA-MA790X-UD4P,https://pcpartpicker.com/product/nRTrxr/gigabyte-motherboard-gama790xud4p,,AM3/AM2+/AM2,ATX,16,4,Multicolor
Asus B150M-C/CSM,https://pcpartpicker.com/product/hMbkcf/asus-motherboard-b150mccsm,,LGA1151,Micro ATX,64,4,Black / Gold
Asus H110M-E D3,https://pcpartpicker.com/product/xgbkcf/asus-motherboard-h110med3,,LGA1151,Micro ATX,32,2,Black / Gold
Supermicro MBD-X11SSH-F,https://pcpartpicker.com/product/DfvZxr/supermicro-mbd-x11ssh-f-micro-atx-lga1151-motherboard-mbd-x11ssh-f,,LGA1151,Micro ATX,64,4,Black / Green
ASRock FM2A88M Extreme4+ R2.0,https://pcpartpicker.com/product/xd98TW/asrock-fm2a88m-extreme4-r20-micro-atx-fm2-motherboard-fm2a88m-extreme4-r20,,FM2+,Micro ATX,64,4,Black / Silver
ASRock H170 Performance/Hyper,https://pcpartpicker.com/product/6W4NnQ/asrock-motherboard-h170performancehyper,,LGA1151,ATX,64,4,Black / Red
