name,part_url,size,color,rpm,airflow,pwm,manufacturer,part_number,connectors
Thermaltake Luna,https://pcpartpicker.com/product/r63RsY/thermaltake-case-fan-clf009pl12bua,120,Black / Red,1200,50.44,False,Thermaltake,CL-F009-PL12BU-A,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/sZg323/thermaltake-case-fan-clf017pl12rea,120,Black / Red,1200,50.44,False,Thermaltake,CL-F017-PL12RE-A,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/BbNp99/thermaltake-case-fan-clf018pl12wta,120,Black / Red,1200,50.44,False,Thermaltake,CL-F018-PL12WT-A,3-pin
Thermaltake Pure,https://pcpartpicker.com/product/Hhn2FT/thermaltake-case-fan-clf020pl12wta,120,Clear,1000,40.99,False,Thermaltake,CL-F020-PL12WT-A,3-pin
Antec TRICOOL,https://pcpartpicker.com/product/9kCwrH/antec-case-fan-tricool92mm,92,Transparent,2200,38,False,Antec,TriCool92mm,3-pin
Corsair SP140,https://pcpartpicker.com/product/NBQypg/corsair-case-fan-co9050026ww,140,Black / Blue,1440,49.49,False,Corsair,CO-9050026-WW,3-pin
Corsair SP140,https://pcpartpicker.com/product/vNJwrH/corsair-case-fan-co9050028ww,140,Black / Purple,1440,49.49,False,Corsair,CO-9050028-WW,3-pin
Corsair SP120 2-Pack,https://pcpartpicker.com/product/yLW9TW/corsair-case-fan-co9050030ww,120,Black / White,1650,57.24,False,Corsair,CO-9050030-WW,3-pin
Corsair SP120 2-Pack,https://pcpartpicker.com/product/xVtCmG/corsair-case-fan-co9050031ww,120,Black / Blue,1650,57.24,False,Corsair,CO-9050031-WW,3-pin
Corsair SP140 2-Pack,https://pcpartpicker.com/product/dvLypg/corsair-case-fan-co9050037ww,140,Black / Green,1440,49.49,False,Corsair,CO-9050037-WW,3-pin
Deepcool GF 140,https://pcpartpicker.com/product/PGvRsY/deepcool-case-fan-gf140green,140,Black / Green,1200,71.8,True,Deepcool,GF 140 green,4-pin PWM
Deepcool GF 140,https://pcpartpicker.com/product/C9xfrH/deepcool-case-fan-gf140red,140,Black / Red,1200,71.8,True,Deepcool,GF 140 Red,4-pin PWM
Deepcool GS,https://pcpartpicker.com/product/Hs6BD3/deepcool-case-fan-gs120,120,Gray / White,1800,61.93,True,Deepcool,GS 120,4-pin PWM
Deepcool UF,https://pcpartpicker.com/product/hZn2FT/deepcool-case-fan-uf120,120,White / Blue,"500,1500",66.3,True,Deepcool,UF 120,4-pin PWM
Deepcool UF,https://pcpartpicker.com/product/y3fp99/deepcool-case-fan-uf140,140,White / Blue,"700,1200",71.8,True,Deepcool,UF 140,4-pin PWM
Deepcool Wind Blade,https://pcpartpicker.com/product/dzmLrH/deepcool-case-fan-windblade120,120,Black,,53.65,False,Deepcool,WIND BLADE 120,3-pin
Deepcool XFAN,https://pcpartpicker.com/product/vhsKHx/deepcool-case-fan-xfan120lr,120,Clear,1300,44.71,False,Deepcool,XFAN 120L/R,3-pin
Masscool BLD-12025V1G,https://pcpartpicker.com/product/kJFPxr/masscool-case-fan-bld12025v1g,120,Black,1500,60,False,Masscool,BLD-12025V1G,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/tHV48d/thermaltake-case-fan-clf022pl14rea,140,Black / Red,1000,60.55,False,Thermaltake,CL-F022-PL14RE-A,3-pin
Zalman F1,https://pcpartpicker.com/product/DQjG3C/zalman-case-fan-f1fdbsf,80,Black / Clear,2000,,False,Zalman,F1 FDB (SF),3-pin
Zalman F1,https://pcpartpicker.com/product/MMPfrH/zalman-case-fan-f1ledsf,80,Clear,2000,,False,Zalman,F1 LED (SF),3-pin
Zalman F1 Plus,https://pcpartpicker.com/product/wmV48d/zalman-case-fan-f1plussf,80,Black,2000,,False,Zalman,F1 Plus (SF),3-pin
Zalman F2,https://pcpartpicker.com/product/sVtCmG/zalman-case-fan-f2fdbsf,92,Black / Clear,1500,,False,Zalman,F2 FDB (SF),3-pin
Zalman F2,https://pcpartpicker.com/product/GhsKHx/zalman-case-fan-f2ledsf,92,Clear,1500,,False,Zalman,F2 LED (SF),3-pin
Zalman F2 Plus,https://pcpartpicker.com/product/cgYXsY/zalman-case-fan-f2plussf,92,Black,1500,,False,Zalman,F2 Plus (SF),3-pin
Insignia NS-PCF1250,https://pcpartpicker.com/product/ZyDwrH/insignia-case-fan-nspcf1250,120,Black,1200,44,False,Insignia,NS-PCF1250,3-pin
Insignia NS-PCF8050,https://pcpartpicker.com/product/ThsKHx/insignia-case-fan-nspcf8050,80,Black,2000,23.96,False,Insignia,NS-PCF8050,3-pin
Phanteks F120SP,https://pcpartpicker.com/product/KKH48d/phanteks-case-fan-phf120spbled,120,Black / White,1300,54.4,False,Phanteks,PH-F120SP_BLED,3-pin
Phanteks F120XP,https://pcpartpicker.com/product/t9Trxr/phanteks-case-fan-phf120xpbk,120,Black / White,"500,1500","23,61.6",True,Phanteks,PH-F120XP_BK,4-pin PWM
Prolimatech Vortex,https://pcpartpicker.com/product/KgYXsY/prolimatech-case-fan-prousv12wh,120,White,"400,1300",56,True,Prolimatech,PRO-USV12-WH,4-pin PWM
Prolimatech Vortex,https://pcpartpicker.com/product/2LW9TW/prolimatech-case-fan-prousv14wh,140,White,"300,1000",98,True,Prolimatech,PRO-USV14-WH,4-pin PWM
Thermaltake Pure,https://pcpartpicker.com/product/hrx9TW/thermaltake-case-fan-clf013pl14bla,140,Black,1000,67.02,False,Thermaltake,CL-F013-PL14BL-A,3-pin
Thermaltake Pure,https://pcpartpicker.com/product/XBDzK8/thermaltake-case-fan-clf014pl14bua,140,Clear,1000,67.02,False,Thermaltake,CL-F014-PL14BU-A,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/rscMnQ/thermaltake-case-fan-clf024pl20bua,200,Black / Red,800,129.63,False,Thermaltake,CL-F024-PL20BU-A,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/zdnG3C/thermaltake-case-fan-clf025pl20rea,200,Black / Red,800,129.63,False,Thermaltake,CL-F025-PL20RE-A,3-pin
Thermaltake Pure,https://pcpartpicker.com/product/vFfmP6/thermaltake-case-fan-clf027pl14rea,140,Clear,1000,67.02,False,Thermaltake,CL-F027-PL14RE-A,3-pin
Thermaltake Pure,https://pcpartpicker.com/product/JXs8TW/thermaltake-case-fan-clf028pl14wta,140,Clear,1000,67.02,False,Thermaltake,CL-F028-PL14WT-A,3-pin
Antec 75003,https://pcpartpicker.com/product/nfrcCJ/antec-case-fan-75003,120,Transparent,2000,79,False,Antec,75003,3-pin
Antec 77095,https://pcpartpicker.com/product/ZTwqqs/antec-case-fan-77095,120,Transparent,1600,56,False,Antec,77095,3-pin
Antec LED80XFAN,https://pcpartpicker.com/product/TLrcCJ/antec-case-fan-led80xfan,80,Transparent,2600,34,False,Antec,LED80XFAN,3-pin
Nanoxia Deep Silence,https://pcpartpicker.com/product/L32rxr/nanoxia-case-fan-nds1201800,120,Black / Green,"1100,1800","34.7,72.1",False,Nanoxia,NDS120-1800,3-pin
Nanoxia Deep Silence,https://pcpartpicker.com/product/G9Trxr/nanoxia-case-fan-nds1401800,140,Black / Green,"1100,1800","64.8,98.3",False,Nanoxia,NDS140-1800,3-pin
Phanteks F120MP,https://pcpartpicker.com/product/MwPzK8/phanteks-case-fan-phf120mpbkpwm,120,Black / White,"500,1800",53.3,True,Phanteks,PH-F120MP_BK_PWM,4-pin PWM
CRYORIG QF120 Balance,https://pcpartpicker.com/product/7zyxFT/cryorig-case-fan-qf120balance,120,Black / White,"330,1600",49,True,CRYORIG,QF120 Balanced|CR-QFA,4-pin PWM
CRYORIG QF Performance,https://pcpartpicker.com/product/VJx9TW/cryorig-case-fan-qf120performance,120,Black / White,"600,2200",83,True,CRYORIG,QF120 Performance|CR-QFC,4-pin PWM
CRYORIG QF Silent,https://pcpartpicker.com/product/mYJkcf/cryorig-case-fan-qf120silent,120,Black / White,"200,1000",44,True,CRYORIG,QF120 Silent|CR-QFB,4-pin PWM
Thermalright TY,https://pcpartpicker.com/product/8nQRsY/thermalright-case-fan-ty14013r,120,Black / Red,"700,1300",64.52,True,Thermalright,TY-14013R,4-pin PWM
Silverstone FQ,https://pcpartpicker.com/product/wYyFf7/silverstone-case-fan-fq121,120,White / Blue,1800,67.5,True,Silverstone,FQ121,4-pin PWM
Silverstone FQ,https://pcpartpicker.com/product/yVnG3C/silverstone-case-fan-fq81,80,White / Blue,"1200,2800","12,27.53",True,Silverstone,FQ81,4-pin PWM
Silverstone FW,https://pcpartpicker.com/product/4QzZxr/silverstone-case-fan-fw121,120,Blue / White,"800,2000","13.1,32.6",True,Silverstone,FW121,4-pin PWM
Silverstone FW,https://pcpartpicker.com/product/CD38TW/silverstone-case-fan-fw81,80,Blue / White,"1200,3000","12,29.5",True,Silverstone,FW81,4-pin PWM
Deepcool GF,https://pcpartpicker.com/product/PcfmP6/deepcool-case-fan-gf120,120,Black,"500,1800",79.81,True,Deepcool,GF 120,4-pin PWM
Rosewill RASF-141213,https://pcpartpicker.com/product/wxrcCJ/rosewill-case-fan-rasf141213,120,Black,1600,54.55,True,Rosewill,RASF-141213,4-pin PWM
Rosewill RAWB-131456,https://pcpartpicker.com/product/swPzK8/rosewill-case-fan-rawb131456,140,Brown / Black,"500,1200",82,True,Rosewill,RAWB-131456,4-pin PWM
Rosewill RAWP-141209,https://pcpartpicker.com/product/yGX2FT/rosewill-case-fan-rawp141209,120,Brown / Black,"500,1500",64.75,True,Rosewill,RAWP-141209,4-pin PWM
Yate Loon D12SL-12,https://pcpartpicker.com/product/zmGj4D/yate-loon-case-fan-d12sl12,120,Black / White,1000,36.86,False,Yate Loon,D12SL-12,3-pin
Scythe GlideStream,https://pcpartpicker.com/product/mqkwrH/scythe-case-fan-sy1425hb12mp,140,Black,"500,1300","37.37,97.18",True,Scythe,SY1425HB12M-P,4-pin PWM
Akasa AK-170CC-4RAS,https://pcpartpicker.com/product/ykTrxr/akasa-ak-170cc-4ras-3237-cfm-80-mm-fan-ak-170cc-4ras,80,Clear,2500,32.37,False,Akasa,AK-170CC-4RAS,3-pin
Akasa AK-274CC-4RAS,https://pcpartpicker.com/product/dm8H99/akasa-ak-274cc-4ras-384-cfm-120-mm-fan-ak-274cc-4ras,120,Clear,1200,38.4,False,Akasa,AK-274CC-4RAS,3-pin
Scythe GlideStream,https://pcpartpicker.com/product/XvVBD3/scythe-case-fan-sy1425hb12h,140,Black,1600,106,False,Scythe,SY1425HB12H,3-pin
Scythe GlideStream,https://pcpartpicker.com/product/vWX2FT/scythe-case-fan-sy1425hb12m,140,Black,1200,84.59,False,Scythe,SY1425HB12M,3-pin
Aerocool Streamliner,https://pcpartpicker.com/product/ntJkcf/aerocool-case-fan-streamlinersilver,140,Silver,1000,54.7,False,Aerocool,STREAMLINER-SILVER,3-pin
Deepcool GF,https://pcpartpicker.com/product/gtJkcf/deepcool-case-fan-gf140black,140,Black,"700,1200",71.8,True,Deepcool,GF 140 BLACK,4-pin PWM
Rosewill RAWP-141411,https://pcpartpicker.com/product/Q7hj4D/rosewill-case-fan-rawp141411,140,Brown / Black,"900,1200","60.23,82",False,Rosewill,RAWP-141411,3-pin
Rosewill RAWR-141209,https://pcpartpicker.com/product/K8KhP6/rosewill-case-fan-rawr141209,120,Brown / Black,"1000,1500","45.25,64.75",False,Rosewill,RAWR-141209,3-pin
EK Vardar F1,https://pcpartpicker.com/product/myX2FT/ek-case-fan-3831109867518,120,Black / Gray,1150,40,True,EK,3831109867518,4-pin PWM
EK Vardar F4,https://pcpartpicker.com/product/kCbkcf/ek-case-fan-3831109867549,120,Black / Gray,2200,77,True,EK,3831109867549,4-pin PWM
EK Furious Vardar FF5,https://pcpartpicker.com/product/Vr648d/ek-case-fan-3831109867556,120,Black,3000,107,True,EK,3831109867556,4-pin PWM
Phanteks F140HP II,https://pcpartpicker.com/product/fHhj4D/phanteks-case-fan-phf140hpbk2,140,White / Black,"500,1600",68.1,True,Phanteks,PH-F140HP_BK 2,4-pin PWM
Phanteks F140HP II,https://pcpartpicker.com/product/NQZ2FT/phanteks-case-fan-phf140hpwt2,140,White,"500,1600",68.1,True,Phanteks,PH-F140HP_WT 2,4-pin PWM
Silverstone FHP,https://pcpartpicker.com/product/WBZ2FT/silverstone-case-fan-sstfhp141,140,Black,"500,2000","42.8,171",True,Silverstone,SST-FHP141|FHP141|SST-FHP141 v 2.0,4-pin PWM
Thermaltake Riing,https://pcpartpicker.com/product/gdCrxr/thermaltake-case-fan-clf038pl12gra,120,Black / Green,"1000,1500",40.6,False,Thermaltake,CL-F038-PL12GR-A,3-pin
Thermaltake Riing,https://pcpartpicker.com/product/z6X2FT/thermaltake-case-fan-clf039pl14wta,140,Black / White,"1000,1400",51.15,False,Thermaltake,CL-F039-PL14WT-A,3-pin
Thermaltake Riing,https://pcpartpicker.com/product/XJbkcf/thermaltake-case-fan-clf038pl12ora,120,Black / Orange,"1000,1500",40.6,False,Thermaltake,CL-F038-PL12OR-A,3-pin
Thermaltake Riing,https://pcpartpicker.com/product/hFGj4D/thermaltake-case-fan-clf039pl14ora,140,Black / Orange,"1000,1400",51.15,False,Thermaltake,CL-F039-PL14OR-A,3-pin
Scythe Slipstream,https://pcpartpicker.com/product/M6RFf7/scythe-case-fan-sy1212sl12h,120,Black,2000,45.47,False,Scythe,SY1212SL12H,3-pin
Cougar CFD,https://pcpartpicker.com/product/4sZ2FT/cougar-case-fan-cfd12hbw,120,Black / White,1200,64.37,False,Cougar,CFD12HBW,3-pin
Cougar CFD,https://pcpartpicker.com/product/MJ8H99/cougar-case-fan-cft14sb4,140,Black,1000,64.5,False,Cougar,CFT14SB4,3-pin
Evercool FAN-EC8015M05CA,https://pcpartpicker.com/product/P9Gj4D/evercool-case-fan-fanec8015m05ca,80,Black,3500,"12.66,29.58",False,Evercool,FAN-EC8015M05CA,3-pin
Evercool FAN-EC8025M05CA,https://pcpartpicker.com/product/yQqbt6/evercool-case-fan-fanec8025m05ca,80,Black,2500,"12.66,29.58",False,Evercool,FAN-EC8025M05CA,3-pin
Evercool EC12025M12S,https://pcpartpicker.com/product/427CmG/evercool-case-fan-ec12025m12s,120,Black,2000,72.94,False,Evercool,EC12025M12S,3-pin
Kingwin CFGN-012LB,https://pcpartpicker.com/product/PV648d/kingwin-case-fan-cfgn012lb,120,Clear,950,40,False,Kingwin,CFGN-012LB,3-pin
Kingwin CFMC-012LB,https://pcpartpicker.com/product/JfH48d/kingwin-cfmc-012lb-40-cfm-120-mm-fan-cfmc-012lb,120,Clear,950,40,False,Kingwin,CFMC-012LB,3-pin
Kingwin CFR-012LB,https://pcpartpicker.com/product/nLJkcf/kingwin-case-fan-cfr012lb,120,Clear,950,40,False,Kingwin,CFR-012LB,3-pin
Kingwin CFW-012LB,https://pcpartpicker.com/product/NP38TW/kingwin-case-fan-cfw012lb,120,Clear,950,40,False,Kingwin,CFW-012LB,3-pin
Rosewill RFA120L-B,https://pcpartpicker.com/product/Nx648d/rosewill-case-fan-rfa120lb,120,Blue,2000,77.26,False,Rosewill,RFA120L-B,3-pin
Thermaltake Luna,https://pcpartpicker.com/product/22RFf7/thermaltake-case-fan-clf035pl12bua,120,Black / Blue,1400,27.53,False,Thermaltake,CL-F035-PL12BU-A,3-pin
Thermaltake Luna Slim,https://pcpartpicker.com/product/66X2FT/thermaltake-case-fan-clf035pl12rea,120,Black / Red,1400,27.53,False,Thermaltake,CL-F035-PL12RE-A,3-pin
Thermaltake Luna Slim,https://pcpartpicker.com/product/BTH48d/thermaltake-case-fan-clf036pl14bua,140,Black / Blue,1200,38.59,False,Thermaltake,CL-F036-PL14BU-A,3-pin
Thermaltake Luna Slim,https://pcpartpicker.com/product/Wf8H99/thermaltake-case-fan-clf036pl14rea,140,Black / Red,1200,38.59,False,Thermaltake,CL-F036-PL14RE-A,3-pin
Thermaltake Luna Slim,https://pcpartpicker.com/product/jJVBD3/thermaltake-case-fan-clf036pl14wta,140,Black / White,1200,38.59,False,Thermaltake,CL-F036-PL14WT-A,3-pin
Xigmatek Crystal,https://pcpartpicker.com/product/tXPzK8/xigmatek-case-fan-clffr1252,120,Clear,1500,61.37,False,Xigmatek,CLF-FR1252,3-pin
Xigmatek Crystal,https://pcpartpicker.com/product/pdX2FT/xigmatek-case-fan-clffr1253,120,Clear,1500,61.37,False,Xigmatek,CLF-FR1253,3-pin
Xigmatek Crystal,https://pcpartpicker.com/product/gYTrxr/xigmatek-case-fan-clffr1255,120,Clear,1500,61.37,False,Xigmatek,CLF-FR1255,3-pin
Thermaltake Riing,https://pcpartpicker.com/product/Ptp323/thermaltake-case-fan-clf039pl14yla,140,Black / Yellow,"1000,1400",51.15,False,Thermaltake,CL-F039-PL14YL-A,3-pin
EK Vardar F4-120ER,https://pcpartpicker.com/product/qYH48d/ek-case-fan-3831109867617,120,Black,2200,77,True,EK,3831109867617,4-pin PWM
EK Vardar F4-120ER,https://pcpartpicker.com/product/KFGj4D/ek-case-fan-3831109867624,120,White,2200,77,True,EK,3831109867624,4-pin PWM
Scythe Slipstream,https://pcpartpicker.com/product/qcTrxr/scythe-case-fan-sy1225db12l,120,Black,800,40.17,False,Scythe,SY1225DB12L,3-pin
Scythe Slipstream,https://pcpartpicker.com/product/KYgPxr/scythe-case-fan-sy1225db12m,120,Black,1200,68.54,False,Scythe,SY1225DB12M,3-pin
Scythe Slipstream,https://pcpartpicker.com/product/3qp323/scythe-case-fan-sy1225db12mp,120,Black,"200,1300","9.8,74.25",True,Scythe,SY1225DB12M-P,4-pin PWM
Scythe Slipstream,https://pcpartpicker.com/product/g2VBD3/scythe-case-fan-sy1225db12sl,120,Black,500,4.5,False,Scythe,SY1225DB12SL,3-pin
Deepcool TF 120,https://pcpartpicker.com/product/s9Nypg/deepcool-case-fan-tf120red,120,Black / Red,"500,1800","58.39,76.52",True,Deepcool,TF 120 RED,4-pin PWM
ARCTIC F Silent,https://pcpartpicker.com/product/CGqbt6/arctic-cooling-case-fan-f12silent,120,White / Black,800,37,False,ARCTIC,F12 Silent|ACFAN00027A,3-pin
ARCTIC F Silent,https://pcpartpicker.com/product/MLPzK8/arctic-cooling-case-fan-f8silent,80,White / Black,1200,15.1,False,ARCTIC,F8 Silent,3-pin
Evercool FAN-EC1225M12CA,https://pcpartpicker.com/product/kk648d/evercool-case-fan-fanec1225m12ca,120,Black,2000,72.94,False,Evercool,FAN-EC1225M12CA,3-pin
Kingwin CF-014LB,https://pcpartpicker.com/product/NK4NnQ/kingwin-case-fan-cf014lb,140,Black,1000,58,False,Kingwin,CF-014LB,3-pin
Kingwin CFBL-020LB,https://pcpartpicker.com/product/YCL7YJ/kingwin-case-fan-cfbl020lb,200,White,800,31.21,False,Kingwin,CFBL-020LB,3-pin
Cooler Master Silencio FP,https://pcpartpicker.com/product/d3Z2FT/cooler-master-case-fan-r4sfnl24pkr1,120,Black,2400,38,True,Cooler Master,R4-SFNL-24PK-R1,4-pin PWM
Scythe Grand Flex,https://pcpartpicker.com/product/htnG3C/scythe-case-fan-sm1225gf12shp,120,Black / Gray,"600,2400","24.2,96.8",True,Scythe,SM1225GF12SH-P,4-pin PWM
ARCTIC F8,https://pcpartpicker.com/product/W9rcCJ/arctic-case-fan-afaco080p2gba01,80,White / Black,"850,2000",31,True,ARCTIC,AFACO-080P2-GBA01|F8 PWM Rev. 2,4-pin PWM
Xilence Performance C,https://pcpartpicker.com/product/mBjWGX/xilence-case-fan-cooxpf80rpwm,80,Black / Red,1800,32.1,True,Xilence,COO-XPF80.R.PWM,4-pin PWM
Coolink SWiF2-92P,https://pcpartpicker.com/product/6GL7YJ/coolink-case-fan-swif292p,92,Black / Yellow,1100,,True,Coolink,SWiF2-92P,4-pin PWM
BitFenix Spectre Xtreme,https://pcpartpicker.com/product/CTnG3C/bitfenix-case-fan-bffsxtr12025brp,120,Black / Blue,"950,2000",66,False,BitFenix,BFF-SXTR-12025B-RP,3-pin
BitFenix Spectre Xtreme,https://pcpartpicker.com/product/wW4NnQ/bitfenix-case-fan-bffsxtr12025grp,120,Black / Green,"950,2000",66,False,BitFenix,BFF-SXTR-12025G-RP,3-pin
BitFenix Spectre Xtreme,https://pcpartpicker.com/product/cwcMnQ/bitfenix-case-fan-bffsxtr12025krp,120,Black,"950,2000",66,False,BitFenix,BFF-SXTR-12025K-RP,3-pin
BitFenix Spectre Xtreme,https://pcpartpicker.com/product/sTnG3C/bitfenix-case-fan-bffsxtr12025rrp,120,Black / Red,"950,2000",66,False,BitFenix,BFF-SXTR-12025R-RP,3-pin
Cougar CFD 4-Pack,https://pcpartpicker.com/product/xqmxFT/cougar-case-fan-cft14s4,140,Orange,1000,64.5,False,Cougar,CFT14S4,3-pin
Deepcool XFAN,https://pcpartpicker.com/product/qRvZxr/deepcool-case-fan-xfan120lw,120,White,1300,65.16,False,Deepcool,XFAN 120 L/W,3-pin
Evercool FAN-ALED12025B,https://pcpartpicker.com/product/v4s8TW/evercool-fan-aled12025b-792-cfm-120-mm-fan-fan-aled12025b,120,Silver,2200,79.2,False,Evercool,FAN-ALED12025B,3-pin
Evercool FAN-ALED12025B2,https://pcpartpicker.com/product/h78H99/evercool-case-fan-fanaled12025b2,120,Silver,2200,79.2,False,Evercool,FAN-ALED12025B2,3-pin
Evercool FAN-EC8020M12CA,https://pcpartpicker.com/product/XRvZxr/evercool-case-fan-fanec8020m12ca,80,Black,2500,29.18,False,Evercool,FAN-EC8020M12CA,3-pin
Zalman F1,https://pcpartpicker.com/product/VNcMnQ/zalman-case-fan-zmf1,80,Black,"1700,3000","20.6,36.5",False,Zalman,ZM-F1,3-pin
EK Vardar F1,https://pcpartpicker.com/product/xXyxFT/ek-case-fan-3831109867563,140,Black / Gray,1150,64,True,EK,3831109867563,4-pin PWM
EK Vardar F2,https://pcpartpicker.com/product/kFgPxr/ek-case-fan-3831109867570,140,Black / Gray,1600,84,True,EK,3831109867570,4-pin PWM
EK Vardar F3-140ER,https://pcpartpicker.com/product/rTnG3C/ek-case-fan-3831109867587,140,Black,2000,108,True,EK,3831109867587,4-pin PWM
EK Furious Vardar FF4,https://pcpartpicker.com/product/2H2rxr/ek-case-fan-3831109867594,140,Black,2500,144,True,EK,3831109867594,4-pin PWM
VIVO FAN-V120B,https://pcpartpicker.com/product/2pH48d/vivo-case-fan-fanv120b,120,Blue,1200,43.2,False,VIVO,FAN-V120B,3-pin
Apevia S 2-Pack,https://pcpartpicker.com/product/M898TW/apevia-af212l-sog-503-cfm-120mm-fans-af212l-sog,120,Black / Orange,1500,50.28,False,Apevia,AF212L-SOG,3-pin
Apevia S 3-Pack,https://pcpartpicker.com/product/D898TW/apevia-af312l-sog-503-cfm-120mm-fans-af312l-sog,120,Black / Orange,1500,50.28,False,Apevia,AF312L-SOG,3-pin
Apevia CF12SL-SOG,https://pcpartpicker.com/product/LDZ2FT/apevia-cf12sl-sog-503-cfm-120mm-fan-cf12sl-sog,120,Black / Orange,1500,50.28,False,Apevia,CF12SL-SOG,3-pin
Reeven Coldwing,https://pcpartpicker.com/product/gJyxFT/reeven-coldwing-12-1067-cfm-120mm-fan-rm1225s20b,120,Yellow / Black,2000,106.7,False,Reeven,RM1225S20B,3-pin
Reeven Coldwing,https://pcpartpicker.com/product/K4M323/reeven-coldwing-12-silent-performance-1067-cfm-120mm-fan-rm1225s20b-ps,120,Yellow / Black,"500,2000","27.6,106.7",True,Reeven,RM1225S20B-PS,4-pin PWM
Reeven Coldwing,https://pcpartpicker.com/product/q34NnQ/reeven-coldwing-12-performance-pwm-1067-cfm-120mm-fan-ry1225s15b-rp,120,Yellow / Black,"300,1500","16.6,82.1",True,Reeven,RY1225S15B-RP,4-pin PWM
Reeven Coldwing,https://pcpartpicker.com/product/QqRFf7/reeven-coldwing-14-435-cfm-140mm-fan-rm1425s08b,140,Yellow / Black,800,43.5,False,Reeven,RM1425S08B,3-pin
Reeven Coldwing,https://pcpartpicker.com/product/F898TW/reeven-coldwing-14-652-cfm-140mm-fan-rm1425s12b,140,Yellow / Black,1200,65.2,False,Reeven,RM1425S12B,3-pin
Reeven Coldwing,https://pcpartpicker.com/product/3ZJkcf/reeven-coldwing-14-924-cfm-140mm-fan-rm1425s17b,140,Yellow / Black,1700,92.4,False,Reeven,RM1425S17B,3-pin
Reeven Coldwing,https://pcpartpicker.com/product/RTYWGX/reeven-coldwing-14-924-cfm-140mm-fan-rm1425s17b-p,140,Yellow / Black,"300,1700","16.3,92.4",True,Reeven,RM1425S17B-P,4-pin PWM
Reeven Euros,https://pcpartpicker.com/product/9N648d/reeven-euros-302-cfm-120mm-fan-ra1225f08c,120,Black,800,30.2,False,Reeven,RA1225F08C,3-pin
Reeven Euros,https://pcpartpicker.com/product/7XkwrH/reeven-euros-464-cfm-120mm-fan-ra1225f12c,120,Black,1200,46.4,False,Reeven,RA1225F12C,3-pin
Reeven Euros,https://pcpartpicker.com/product/8JyxFT/reeven-euros-464-cfm-120mm-fan-ra1225f12c-p,120,Black,"500,1200","18.8,46.4",True,Reeven,RA1225F12C-P,4-pin PWM
Reeven Euros,https://pcpartpicker.com/product/VcH48d/reeven-euros-621-cfm-120mm-fan-ra1225f16c,120,Black,1600,62.1,False,Reeven,RA1225F16C,3-pin
Reeven Euros,https://pcpartpicker.com/product/xcH48d/reeven-euros-621-cfm-120mm-fan-ra1225f16c-p,120,Black,"500,1600","18.8,62.1",True,Reeven,RA1225F16C-P,4-pin PWM
Reeven Euros,https://pcpartpicker.com/product/mkJkcf/reeven-euros-778-cfm-120mm-fan-ra1225f20c,120,Black,2000,77.8,False,Reeven,RA1225F20C,3-pin
Reeven Euros,https://pcpartpicker.com/product/kXkwrH/reeven-euros-778-cfm-120mm-fan-ra1225f20c-p,120,Black,"800,2000","30.2,77.8",False,Reeven,RA1225F20C-P,3-pin
Xilence Performance C,https://pcpartpicker.com/product/nL98TW/xilence-coo-xpf92rpwm-321-cfm-92mm-fan-coo-xpf92rpwm,92,Black / Red,1800,32.1,True,Xilence,COO-XPF92.R.PWM,4-pin PWM
