name,part_url,socket,form_factor,max_memory,memory_slots,color,manufacturer,part_number,memory_type,memory_speed_max,m2_slots,sata_6_ports,sata_3_ports,pci_x16_slots,pci_x8_slots,pci_x4_slots,pci_x1_slots,pci_slots,mini_pcie_msata_slots,uses_back_connect,ecc_support,header_usb_2_0,header_usb_3_2_gen_1,header_usb_3_2_gen_2,header_usb_3_2_gen_2x2,header_usb_2_0__(single_port)
Asus P8P67-M PRO,https://pcpartpicker.com/product/K9mLrH/asus-motherboard-p8p67mpro,LGA1155,Micro ATX,32,4,Black / Blue,Asus,P8P67-M PRO,DDR3,2200,,3,4,3,0,0,1,0,,False,False,0,0,0,0,0
Intel DX58SO2,https://pcpartpicker.com/product/Ppw323/intel-motherboard-boxdx58so2,LGA1366,ATX,24,6,Black / Blue,Intel,BOXDX58SO2,DDR3,1600,,2,6,3,0,0,2,1,,False,True,3,0,0,0,0
ASRock Fatal1ty P67 Professional,https://pcpartpicker.com/product/BkBv6h/asrock-motherboard-fatal1typ67professional,LGA1155,ATX,32,4,,ASRock,Fatal1ty P67 Professional,DDR3,2133,,6,4,3,0,0,2,2,,False,False,0,0,0,0,0
Intel DX58OG,https://pcpartpicker.com/product/pXrG3C/intel-motherboard-boxdx58og,LGA1366,ATX,24,6,Black / Blue,Intel,BOXDX58OG,DDR3,1600,,2,6,2,0,0,3,1,,False,True,3,0,0,0,0
Biostar P43-A7,https://pcpartpicker.com/product/zb9KHx/biostar-motherboard-p43a7,LGA775,ATX,8,4,,Biostar,P43-A7,DDR2,1066,,0,6,1,0,0,1,3,,False,False,3,0,0,0,0
MSI H61MU-E35 (B3),https://pcpartpicker.com/product/d8g323/msi-motherboard-h61mue35b3,LGA1155,Micro ATX,16,2,,MSI,H61MU-E35 (B3),DDR3,1333,,0,4,1,0,0,2,1,,False,False,3,0,0,0,0
Intel DP35DPM,https://pcpartpicker.com/product/sJ3RsY/intel-motherboard-blkdp35dpm,LGA775,ATX,8,4,Black / Blue,Intel,BLKDP35DPM,DDR2,800,,0,5,1,0,0,3,3,,False,False,3,0,0,0,0
ASRock H61M/U3S3,https://pcpartpicker.com/product/TCR48d/asrock-motherboard-h61mu3s3,LGA1155,Micro ATX,16,2,Black / Blue,ASRock,H61M/U3S3,DDR3,1333,,2,4,1,0,0,1,2,,False,False,2,0,0,0,0
Gigabyte GA-H67M-D2-B3,https://pcpartpicker.com/product/ZZbp99/gigabyte-motherboard-gah67md2b3,LGA1155,Micro ATX,16,2,Blue,Gigabyte,GA-H67M-D2-B3,DDR3,1333,,2,4,2,0,0,2,0,,False,False,3,0,0,0,0
ECS H61H2-M3(1.0),https://pcpartpicker.com/product/K3YXsY/ecs-motherboard-h61h2m310,LGA1155,Micro ATX,16,2,,ECS,H61H2-M3(1.0),DDR3,1333,,0,4,1,0,0,1,2,,False,False,2,0,0,0,0
Zotac G41ITX-B-E,https://pcpartpicker.com/product/qRmLrH/zotac-motherboard-g41itxbe,LGA775,Mini ITX,4,2,Black / Yellow,Zotac,G41ITX-B-E,DDR3,1066,,0,3,1,0,0,0,0,,False,False,1,0,0,0,0
Gigabyte GA-G41MT-USB3,https://pcpartpicker.com/product/fdh9TW/gigabyte-motherboard-gag41mtusb3,LGA775,Micro ATX,8,2,Blue / White,Gigabyte,GA-G41MT-USB3,DDR3,1333,,0,4,1,0,0,2,1,,False,False,2,0,0,0,0
Foxconn H61MX,https://pcpartpicker.com/product/DkQypg/foxconn-motherboard-h61mx,LGA1155,Micro ATX,8,2,Blue / White,Foxconn,H61MX,DDR3,1333,,0,4,1,0,0,1,2,,False,False,3,0,0,0,0
ASRock E350M1/USB3,https://pcpartpicker.com/product/P8tCmG/asrock-motherboard-e350m1usb3,Integrated E-Series E-350,Mini ITX,16,2,Black / Blue,ASRock,E350M1/USB3,DDR3,1066,,4,0,1,0,0,0,0,,False,False,2,0,0,0,0
Sapphire Pure White Fusion E350,https://pcpartpicker.com/product/QKtCmG/sapphire-motherboard-purewhitefusione350,Integrated E-Series E-350,Mini ITX,8,2,,Sapphire,Pure White Fusion E350,DDR3,1066,,4,0,1,0,0,0,0,,False,False,4,0,0,0,0
MSI Z68MA-ED55 (B3),https://pcpartpicker.com/product/sMW9TW/msi-motherboard-z68maed55b3,LGA1155,Micro ATX,32,4,Black / Blue,MSI,Z68MA-ED55 (B3),DDR3,2133,,2,4,2,0,0,2,0,,False,False,4,0,0,0,0
ASRock Z68 Pro3,https://pcpartpicker.com/product/dMW9TW/asrock-motherboard-z68pro3,LGA1155,ATX,32,4,Black / Blue,ASRock,Z68 PRO3,DDR3,2133,,2,4,1,0,0,3,2,,False,False,2,0,0,0,0
Asus M5A88-V EVO,https://pcpartpicker.com/product/KnR48d/asus-motherboard-m5a88vevo,AM3+,ATX,16,4,,Asus,M5A88-V EVO,DDR3,2000,,5,0,2,0,0,1,3,,False,False,4,0,0,0,0
Gigabyte GA-Z68A-D3H-B3,https://pcpartpicker.com/product/2Zbp99/gigabyte-motherboard-gaz68ad3hb3,LGA1155,ATX,32,4,Blue / White,Gigabyte,GA-Z68A-D3H-B3,DDR3,2133,,2,4,3,0,0,2,2,,False,False,4,0,0,0,0
Asus P8Z68-V,https://pcpartpicker.com/product/KgMFf7/asus-motherboard-p8z68v,LGA1155,ATX,32,4,Black / Blue,Asus,P8Z68-V,DDR3,2200,,2,4,3,0,0,2,2,,False,False,3,1,0,0,0
Biostar TForce 590 SLI Deluxe,https://pcpartpicker.com/product/Zdh9TW/biostar-motherboard-tforce590slideluxe,AM2,ATX,4,4,,Biostar,TForce590SLI Deluxe,DDR2,800,,0,5,2,0,1,1,2,,False,False,2,0,0,0,0
Gigabyte GA-Z68XP-UD3P,https://pcpartpicker.com/product/XqZQzy/gigabyte-motherboard-gaz68xpud3p,LGA1155,ATX,32,4,Black / Silver,Gigabyte,GA-Z68XP-UD3P,DDR3,2133,,4,4,2,0,0,3,2,,False,False,3,1,0,0,0
MSI H61M-P21 (B3),https://pcpartpicker.com/product/RtDwrH/msi-motherboard-h61mp21b3,LGA1155,Micro ATX,16,2,Black / Blue,MSI,H61M-P21 (B3),DDR3,1333,,0,4,1,0,0,3,0,,False,False,3,0,0,0,0
Biostar TA75M+,https://pcpartpicker.com/product/9zV48d/biostar-motherboard-ta75m,FM1,Micro ATX,32,4,Black / Red,Biostar,TA75M+,DDR3,2000,,6,0,2,0,0,1,1,,False,False,3,1,0,0,0
Asus F1A75-V PRO,https://pcpartpicker.com/product/yzV48d/asus-motherboard-f1a75vpro,FM1,ATX,64,4,Black / Blue,Asus,F1A75-V PRO,DDR3,1866,,7,0,2,0,0,2,3,,False,False,4,1,0,0,0
Asus F1A75-V EVO,https://pcpartpicker.com/product/w6H323/asus-motherboard-f1a75vevo,FM1,ATX,64,4,Black / Blue,Asus,F1A75-V EVO,DDR3,1866,,7,0,3,0,0,2,2,,False,False,4,1,0,0,0
Biostar H61MHB,https://pcpartpicker.com/product/LXckcf/biostar-motherboard-h61mhb,LGA1155,Micro ATX,16,2,Black / Red,Biostar,H61MHB,DDR3,1333,,0,4,1,0,0,1,2,,False,False,2,0,0,0,0
MSI X79A-GD45,https://pcpartpicker.com/product/FfW9TW/msi-motherboard-x79agd45,LGA2011,ATX,64,4,Black / Blue,MSI,X79A-GD45,DDR3,2400,,2,4,3,0,0,4,0,,False,True,2,1,0,0,0
Gigabyte G1.ASSASSIN2,https://pcpartpicker.com/product/99MFf7/gigabyte-motherboard-g1assassin2,LGA2011,EATX,32,4,Black / Green,Gigabyte,G1.ASSASSIN2|GA-G1.Assassin 2,DDR3,2133,,4,4,3,0,0,2,1,,False,True,3,1,0,0,0
Asus F1A55-M LE,https://pcpartpicker.com/product/Fth9TW/asus-motherboard-f1a55mle,FM1,Micro ATX,32,2,Black / Blue,Asus,F1A55-M LE,DDR3,2250,,0,6,2,0,0,1,1,,False,False,3,0,0,0,0
ASRock X79 Extreme6/GB,https://pcpartpicker.com/product/yQ4gXL/asrock-motherboard-x79extreme6gb,LGA2011,ATX,64,8,Black / Silver,ASRock,X79 Extreme6/GB,DDR3,2400,,5,4,3,0,0,1,2,,False,True,3,1,0,0,0
ECS H55H-M(1.0),https://pcpartpicker.com/product/PTLypg/ecs-motherboard-h55hm10,LGA1156,Micro ATX,8,2,,ECS,H55H-M(1.0),DDR3,1333,,0,6,1,0,0,2,1,,False,False,2,0,0,0,0
MSI A55M-P33,https://pcpartpicker.com/product/rg6BD3/msi-motherboard-a55mp33,FM1,Micro ATX,16,2,Black / Blue,MSI,A55M-P33,DDR3,1866,,0,6,1,0,0,1,1,,False,False,3,0,0,0,0
Foxconn H61AP,https://pcpartpicker.com/product/B3xfrH/foxconn-motherboard-h61ap,LGA1155,ATX,16,2,Blue / White,Foxconn,H61AP,DDR3,1333,,0,4,1,0,0,0,6,,False,False,3,0,0,0,0
Gigabyte GA-Z77MX-D3H,https://pcpartpicker.com/product/3YxfrH/gigabyte-motherboard-gaz77mxd3h,LGA1155,Micro ATX,32,4,Blue / White,Gigabyte,GA-Z77MX-D3H,DDR3,1600,,2,4,3,0,0,1,0,,False,False,2,1,0,0,0
Asus P8Z77-V LE,https://pcpartpicker.com/product/2s2kcf/asus-motherboard-p8z77vle,LGA1155,ATX,32,4,Black / Blue,Asus,P8Z77-V LE,DDR3,2400,,0,4,2,0,0,2,3,,False,False,4,1,0,0,0
Asus P8H77-V,https://pcpartpicker.com/product/2yMFf7/asus-motherboard-p8h77v,LGA1155,ATX,32,4,Black / Blue,Asus,P8H77-V,DDR3,2200,,2,4,2,0,0,2,3,,False,False,3,1,0,0,0
Gigabyte G1.Sniper M3,https://pcpartpicker.com/product/fwBv6h/gigabyte-motherboard-g1sniperm3,LGA1155,Micro ATX,32,4,Black / Green,Gigabyte,G1.Sniper M3|G1-SNIPER-M3|GA-G1.SNIPER M3,DDR3,2400,,2,3,3,0,0,1,0,,False,False,3,1,0,0,0
ASRock Z77 Performance,https://pcpartpicker.com/product/DYxfrH/asrock-motherboard-z77performance,LGA1155,ATX,32,4,Black / Red,ASRock,Z77 Performance|Fatal1ty Z77 Performance,DDR3,2800,,2,4,2,0,0,1,2,,False,False,3,1,0,0,0
Asus P8Z77 WS,https://pcpartpicker.com/product/R7xfrH/asus-motherboard-p8z77ws,LGA1155,ATX,32,4,Black / Blue,Asus,P8Z77 WS,DDR3,2800,,4,4,4,0,0,2,0,,False,False,2,1,0,0,0
ASRock B75 Pro3,https://pcpartpicker.com/product/HCxfrH/asrock-motherboard-b75pro3,LGA1155,ATX,32,4,Brown / Black,ASRock,B75 PRO3,DDR3,1600,,3,5,2,0,0,1,2,,False,False,2,1,0,0,0
MSI 990FXA-GD65V2,https://pcpartpicker.com/product/tcXfrH/msi-motherboard-990fxagd65v2,AM3+,ATX,32,4,Black / Blue,MSI,990FXA-GD65V2,DDR3,2133,,6,0,2,0,0,4,1,,False,False,2,0,0,0,0
ASRock 970 Pro3,https://pcpartpicker.com/product/3VNp99/asrock-motherboard-970pro3,AM3+,ATX,32,4,Brown / Black,ASRock,970 PRO3,DDR3,2100,,6,0,2,0,0,1,2,,False,False,3,0,0,0,0
Gigabyte GA-970A-DS3,https://pcpartpicker.com/product/zbJwrH/gigabyte-motherboard-ga970ads3,AM3+,ATX,32,4,Blue / White,Gigabyte,GA-970A-DS3,DDR3,2000,,6,0,2,0,0,3,2,,False,False,3,0,0,0,0
ECS H77H2-M3(1.0),https://pcpartpicker.com/product/CpTmP6/ecs-motherboard-h77h2m310,LGA1155,Micro ATX,16,2,Black / Gray,ECS,H77H2-M3(1.0),DDR3,1600,,2,4,1,0,0,1,2,,False,False,3,0,0,0,0
ECS H77H2-M,https://pcpartpicker.com/product/c6w323/ecs-motherboard-h77h2m,LGA1155,Micro ATX,32,4,Black / Gray,ECS,H77H2-M,DDR3,1600,,2,4,1,0,0,1,2,,False,False,3,1,0,0,0
ECS H61H2-M12,https://pcpartpicker.com/product/9WkD4D/ecs-motherboard-h61h2m12,LGA1155,Micro ATX,16,2,Black / Gray,ECS,H61H2-M12,DDR3,1600,,0,4,1,0,0,2,0,,False,False,2,0,0,0,0
EVGA 151-SE-E777-K2,https://pcpartpicker.com/product/3Rckcf/evga-motherboard-151see777k2,LGA2011,EATX,32,4,Black / Red,EVGA,151-SE-E777-K2,DDR3,2133,,2,4,5,0,0,1,0,,False,True,4,1,0,0,0
ASRock B75M-GL,https://pcpartpicker.com/product/TqtCmG/asrock-motherboard-b75mgl,LGA1155,Micro ATX,16,2,Brown / Black,ASRock,B75M-GL,DDR3,2200,,1,5,2,0,0,0,2,,False,False,2,0,0,0,0
Asus E45M1-M PRO,https://pcpartpicker.com/product/8VV48d/asus-motherboard-e45m1mpro,Integrated E-Series E-450,Micro ATX,8,2,Black / Blue,Asus,E45M1-M PRO,DDR3,1600,,5,0,1,0,0,1,2,,False,False,4,0,0,0,0
Gigabyte GA-F2A75M-D3H,https://pcpartpicker.com/product/2Kw323/gigabyte-motherboard-gaf2a75md3h,FM2,Micro ATX,64,4,Blue / White,Gigabyte,GA-F2A75M-D3H,DDR3,1866,,6,0,2,0,0,1,1,,False,False,2,1,0,0,0
Zotac Z77ITX-A-E,https://pcpartpicker.com/product/K2JwrH/zotac-z77itx-a-e-mini-itx-lga1155-motherboard-z77itx-a-e,LGA1155,Mini ITX,16,2,Black / Yellow,Zotac,Z77ITX-A-E,DDR3,2133,,2,2,1,0,0,0,0,,False,False,2,1,0,0,0
Asus P8Z77-I DELUXE/WD,https://pcpartpicker.com/product/Ghbp99/asus-motherboard-p8z77ideluxewd,LGA1155,Mini ITX,16,2,Black / Blue,Asus,P8Z77-I DELUXE/WD,DDR3,2400,,2,2,1,0,0,0,0,,False,False,2,1,0,0,0
ASRock Z77 Extreme11,https://pcpartpicker.com/product/4PZQzy/asrock-motherboard-z77extreme11,LGA1155,EATX,32,4,Black / Gold,ASRock,Z77 Extreme11,DDR3,3000,,2,4,4,0,0,3,0,,False,False,3,2,0,0,0
Gigabyte GA-Z77X-UD4H,https://pcpartpicker.com/product/8c8Zxr/gigabyte-motherboard-gaz77xud4h,LGA1155,ATX,32,4,Black / Gray,Gigabyte,GA-Z77X-UD4H,DDR3,2800,,4,4,3,0,0,3,1,,False,False,3,1,0,0,0
Gigabyte GA-H61M-HD2,https://pcpartpicker.com/product/kZNp99/gigabyte-motherboard-gah61mhd2,LGA1155,Micro ATX,16,2,Blue / White,Gigabyte,GA-H61M-HD2,DDR3,1333,,0,4,1,0,0,2,0,,False,False,2,0,0,0,0
MSI B75MA-P33,https://pcpartpicker.com/product/RDPfrH/msi-motherboard-b75map33,LGA1155,Micro ATX,16,2,Black / Blue,MSI,B75MA-P33,DDR3,1600,,1,3,1,0,0,1,1,,False,False,2,1,0,0,0
Gigabyte GA-Z87MX-D3H,https://pcpartpicker.com/product/jVjG3C/gigabyte-motherboard-gaz87mxd3h,LGA1150,Micro ATX,32,4,Black / Gray,Gigabyte,GA-Z87MX-D3H,DDR3,1600,,6,0,3,0,0,1,0,,False,False,3,1,0,0,0
ASRock H87 Pro4,https://pcpartpicker.com/product/qztCmG/asrock-motherboard-h87pro4,LGA1150,ATX,32,4,Brown / Black,ASRock,H87 Pro4,DDR3,1600,,6,0,1,0,0,3,2,,False,False,2,1,0,0,0
ASRock H87M-ITX,https://pcpartpicker.com/product/FDtCmG/asrock-motherboard-h87mitx,LGA1150,Mini ITX,16,2,Brown / Black,ASRock,H87M-ITX,DDR3,1600,,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Asus Z87-WS,https://pcpartpicker.com/product/g9V48d/asus-motherboard-z87ws,LGA1150,ATX,32,4,Black / Gold,Asus,Z87-WS,DDR3,2800,,10,0,4,0,0,2,0,,False,False,3,1,0,0,0
Asus Z87-Deluxe/DUAL,https://pcpartpicker.com/product/KwxfrH/asus-motherboard-z87deluxedual,LGA1150,ATX,32,4,Black / Gold,Asus,Z87-DELUXE/DUAL,DDR3,3000,,10,0,3,0,0,4,0,,False,False,2,1,0,0,0
MSI Z87I,https://pcpartpicker.com/product/BNrG3C/msi-motherboard-z87i,LGA1150,Mini ITX,16,2,Black,MSI,Z87I,DDR3,3000,,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
ASRock H87WS-DL,https://pcpartpicker.com/product/bkV48d/asrock-h87ws-dl-atx-lga1150-motherboard-h87ws-dl,LGA1150,ATX,32,4,Green / Blue,ASRock,H87WS-DL,DDR3,1600,,8,0,2,0,0,0,2,,False,False,3,1,0,0,0
MSI Z87-G55,https://pcpartpicker.com/product/mZ6BD3/msi-motherboard-z87g55,LGA1150,ATX,32,4,Black / Blue,MSI,Z87-G55,DDR3,3000,,6,0,3,0,0,4,0,,False,False,3,1,0,0,0
Gigabyte GA-G1.Sniper A88X,https://pcpartpicker.com/product/myjG3C/gigabyte-motherboard-gag1snipera88x,FM2+,ATX,64,4,Black / Green,Gigabyte,GA-G1.Sniper A88X,DDR3,2133,,8,0,2,0,0,3,2,,False,False,2,1,0,0,0
Asus Z87-Pro (V Edition),https://pcpartpicker.com/product/6vphP6/asus-motherboard-z87provedition,LGA1150,ATX,32,4,,Asus,Z87-PRO (V EDITION),DDR3,2933,,8,0,3,0,0,4,0,,False,False,4,1,0,0,0
Gigabyte GA-Q87TN,https://pcpartpicker.com/product/p36BD3/gigabyte-motherboard-gaq87tn,LGA1150,Thin Mini ITX,16,2,Blue / White,Gigabyte,GA-Q87TN,DDR3,1600,,4,0,0,0,0,0,0,,False,False,5,0,0,0,0
Gigabyte GA-F2A88XM-HD3,https://pcpartpicker.com/product/8bqdnQ/gigabyte-motherboard-gaf2a88xmhd3,FM2+,Micro ATX,64,2,,Gigabyte,GA-F2A88XM-HD3,DDR3,2133,,8,0,2,0,0,1,1,,False,False,2,1,0,0,0
ASRock FM2A88M-HD+,https://pcpartpicker.com/product/6ptCmG/asrock-motherboard-fm2a88mhd,FM2+,Micro ATX,32,2,,ASRock,FM2A88M-HD+,DDR3,2133,,8,0,1,0,0,1,1,,False,False,2,1,0,0,0
MSI CSM-H81M-P32,https://pcpartpicker.com/product/PQtCmG/msi-motherboard-csmh81mp32,LGA1150,Micro ATX,16,2,Black / Blue,MSI,CSM-H81M-P32,DDR3,1600,,2,2,1,0,0,1,2,,False,False,2,1,0,0,0
Sapphire PURE Black 990FX,https://pcpartpicker.com/product/YKYXsY/sapphire-motherboard-pba3brd990,AM3+/AM3,ATX,16,4,,Sapphire,PB-A3BRD990,DDR3,1866,,9,0,6,0,0,0,0,,False,False,2,1,0,0,0
Biostar A58MD Ver. 6.x,https://pcpartpicker.com/product/vLtCmG/biostar-motherboard-a58mdver6x,FM2+,Micro ATX,32,2,Black / Red,Biostar,A58MD Ver. 6.x,DDR3,2600,,0,4,1,0,0,1,0,,False,False,2,0,0,0,0
MSI A78M-E45,https://pcpartpicker.com/product/qYn2FT/msi-motherboard-a78me45,FM2+,Micro ATX,64,4,Black / Blue,MSI,A78M-E45,DDR3,2133,,6,0,2,0,0,1,1,,False,False,2,1,0,0,0
Gigabyte GA-Z87X-HD3,https://pcpartpicker.com/product/D46BD3/gigabyte-motherboard-gaz87xhd3,LGA1150,ATX,32,4,Black / Gray,Gigabyte,GA-Z87X-HD3,DDR3,3000,,6,0,2,0,0,3,2,,False,False,3,1,0,0,0
ASRock B85 Killer,https://pcpartpicker.com/product/hPMFf7/asrock-motherboard-b85killer,LGA1150,ATX,32,4,Black / Red,ASRock,B85 KILLER,DDR3,1600,,4,2,2,0,0,2,3,,False,False,2,1,0,0,0
ASRock FM2A88X Extreme4+,https://pcpartpicker.com/product/pbW9TW/asrock-motherboard-fm2a88xextreme4,FM2+,ATX,64,4,Brown / Black,ASRock,FM2A88X EXTREME4+,DDR3,2600,,7,0,2,0,0,2,3,,False,False,3,1,0,0,0
Gigabyte GA-78LMT-S2P(REV5.0),https://pcpartpicker.com/product/D7fp99/gigabyte-motherboard-ga78lmts2prev50,AM3+,Micro ATX,16,2,Blue / White,Gigabyte,GA-78LMT-S2P(REV5.0),DDR3,1333,,0,6,1,0,0,1,1,,False,False,2,0,0,0,0
ASRock Fatal1ty Z87 Professional,https://pcpartpicker.com/product/ktw323/asrock-fatal1ty-z87-professional-atx-lga1150-motherboard-fatal1ty-z87-professional,LGA1150,ATX,32,4,Black / Red,ASRock,Fatal1ty Z87 Professional,DDR3,2933,,10,0,3,0,0,1,2,,False,False,2,2,0,0,0
Asus Z87I-Pro,https://pcpartpicker.com/product/jCfp99/asus-motherboard-z87ipro,LGA1150,Mini ITX,16,2,Black / Yellow,Asus,Z87I-PRO,DDR3,3000,,6,0,1,0,0,0,0,,False,False,1,1,0,0,0
ASRock FM2A55M-VG3+,https://pcpartpicker.com/product/R7kD4D/asrock-motherboard-fm2a55mvg3,FM2+,Micro ATX,32,2,Brown / Black,ASRock,FM2A55M-VG3+,DDR3,1866,,0,4,1,0,0,0,1,,False,False,2,0,0,0,0
ASRock FM2A78M-HD+,https://pcpartpicker.com/product/ML6BD3/asrock-motherboard-fm2a78mhd,FM2+,Micro ATX,32,2,Brown / Black,ASRock,FM2A78M-HD+,DDR3,2133,,6,0,1,0,0,1,1,,False,False,2,1,0,0,0
Asus A55BM-K,https://pcpartpicker.com/product/dpqdnQ/asus-motherboard-a55bmk,FM2+,Micro ATX,32,2,Black / Yellow,Asus,A55BM-K,DDR3,2400,,0,4,1,0,0,1,1,,False,False,2,0,0,0,0
Gigabyte GA-Q87N,https://pcpartpicker.com/product/dHYXsY/gigabyte-motherboard-gaq87n,LGA1150,Mini ITX,16,2,Black / Silver,Gigabyte,GA-Q87N,DDR3,1600,,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
ASRock Q1900M,https://pcpartpicker.com/product/zjPfrH/asrock-motherboard-q1900m,Integrated Celeron J1900,Micro ATX,16,2,Brown,ASRock,Q1900M|90-MXGTH0-A0UAYZ,DDR3,1333,,0,2,1,0,0,2,0,,False,False,2,0,0,0,0
Asus Z97-DELUXE(NFC&WLC),https://pcpartpicker.com/product/WCsKHx/asus-motherboard-z97deluxenfcwlc,LGA1150,ATX,32,4,Black / Gold,Asus,Z97-DELUXE(NFC&WLC),DDR3,3300,2260/2280 M-key,10,0,3,0,0,4,0,,False,False,2,2,0,0,0
Gigabyte GA-AM1M-S2P,https://pcpartpicker.com/product/YBsKHx/gigabyte-motherboard-gaam1ms2p,AM1,Micro ATX,32,2,Black,Gigabyte,GA-AM1M-S2P,DDR3,1600,,2,0,1,0,0,1,1,,False,False,2,0,0,0,0
ASRock Fatal1ty H97 Performance,https://pcpartpicker.com/product/GFFPxr/asrock-motherboard-fatal1tyh97performance,LGA1150,ATX,32,4,Black / Red,ASRock,Fatal1ty H97 Performance,DDR3,1600,,6,0,2,0,0,2,3,,False,False,2,1,0,0,0
Gigabyte GA-Z97X-Gaming G1,https://pcpartpicker.com/product/Vzbp99/gigabyte-motherboard-gaz97xgamingg1,LGA1150,ATX,32,4,Black / Red,Gigabyte,GA-Z97X-Gaming G1,DDR3,3200,,10,0,4,0,0,3,0,,False,False,3,1,0,0,0
MSI Z97-Gaming 9 AC,https://pcpartpicker.com/product/jxDwrH/msi-motherboard-z97gaming9ac,LGA1150,ATX,32,4,Black / Red,MSI,Z97-Gaming 9 AC,DDR3,3000,2242/2260/2280 M-key,8,0,3,0,0,3,0,,False,False,2,2,0,0,0
MSI Z97-G55 SLI,https://pcpartpicker.com/product/zc3RsY/msi-motherboard-z97g55sli,LGA1150,ATX,32,4,Black / Blue,MSI,Z97-G55 SLI,DDR3,3300,2242/2260/2280 M-key,6,0,3,0,0,3,1,,False,False,2,1,0,0,0
Gigabyte GA-B85N PHOENIX-WIFI,https://pcpartpicker.com/product/DRjG3C/gigabyte-motherboard-gab85nphoenixwifi,LGA1150,Mini ITX,16,2,Black / Orange,Gigabyte,GA-B85N PHOENIX-WIFI,DDR3,1600,,3,1,1,0,0,0,0,,False,False,1,1,0,0,0
EVGA X79 Dark,https://pcpartpicker.com/product/Kr2kcf/evga-motherboard-150see789k2,LGA2011,EATX,64,8,Black / Red,EVGA,150-SE-E789-K2,DDR3,2400,,0,4,5,0,1,0,0,,False,True,2,1,0,0,0
Biostar Hi-Fi Z97WE,https://pcpartpicker.com/product/mwGkcf/biostar-motherboard-hifiz97we,LGA1150,ATX,32,4,Black / Gold,Biostar,Hi-Fi Z97WE,DDR3,2800,2242/2260/2280/22110 M-key,6,0,2,0,0,2,2,,False,False,2,1,0,0,0
EVGA 111-HR-E972-KR,https://pcpartpicker.com/product/RjPfrH/evga-motherboard-111hre972kr,LGA1150,Mini ITX,16,2,Brown / Black,EVGA,111-HR-E972-KR,DDR3,2666,,4,0,1,0,0,0,0,1.0,False,False,0,1,0,0,0
ASRock Z97 OC FORMULA,https://pcpartpicker.com/product/FPbp99/asrock-motherboard-z97ocformula,LGA1150,ATX,32,4,Black / Yellow,ASRock,Z97 OC FORMULA,DDR3,3100,2230/2242/2260/2280/22110 M-key,8,0,4,0,0,2,0,,False,False,1,1,0,0,0
Asus H97-PRO,https://pcpartpicker.com/product/Jpdqqs/asus-motherboard-h97pro,LGA1150,ATX,32,4,Black / Gold,Asus,H97-PRO,DDR3,1600,2260/2280 M-key,6,0,2,0,0,2,3,,False,False,3,1,0,0,0
Foxconn H97M Plus,https://pcpartpicker.com/product/QhsKHx/foxconn-motherboard-h97mplus,LGA1150,Micro ATX,32,4,Black / Silver,Foxconn,H97M Plus,DDR3,1600,,6,0,2,0,0,0,2,,False,False,2,1,0,0,0
ASRock H81M-ITX/WIFI,https://pcpartpicker.com/product/knkD4D/asrock-motherboard-h81mitxwifi,LGA1150,Mini ITX,16,2,Brown / Black,ASRock,H81M-ITX/WIFI,DDR3,1600,,2,2,1,0,0,0,0,,False,False,2,0,0,0,0
Gigabyte GA-X99-GAMING G1WIFI,https://pcpartpicker.com/product/mTvRsY/gigabyte-ga-x99-gaming-g1wifi-eatx-lga2011-3-motherboard-ga-x99-gaming-g1wifi,LGA2011-3,EATX,64,8,Black / Red,Gigabyte,GA-X99-GAMING G1WIFI,DDR4,2133,2260/2280 M-key|2230 E-key,10,0,4,0,0,3,0,,False,False,2,2,0,0,0
Gigabyte GA-X99-SOC FORCE,https://pcpartpicker.com/product/pH98TW/gigabyte-ga-x99-soc-force-eatx-lga2011-3-motherboard-ga-x99-soc-force,LGA2011-3,EATX,64,8,Black / Orange,Gigabyte,GA-X99-SOC FORCE,DDR4,3000,2242/2260/2280 M-key,10,0,4,0,0,3,0,,False,False,2,1,0,0,0
MSI X99S XPOWER AC,https://pcpartpicker.com/product/mD4NnQ/msi-x99s-xpower-ac-eatx-lga2011-3-motherboard-x99s-xpower-ac,LGA2011-3,EATX,128,8,Black / Yellow,MSI,X99S XPOWER AC|7881-001R,DDR4,3000,2242/2260/2280 M-key,10,0,5,0,0,1,0,,False,False,3,2,0,0,0
ASRock X99 Professional,https://pcpartpicker.com/product/WzKhP6/asrock-x99-professional-eatx-lga2011-3-motherboard-x99-professional,LGA2011-3,EATX,128,8,Black / Red,ASRock,X99 Professional,DDR4,2800,,10,0,5,0,0,0,0,,False,False,2,2,0,0,0
MSI H81M Eco,https://pcpartpicker.com/product/6p98TW/msi-motherboard-h81meco,LGA1150,Micro ATX,16,2,Black / Green,MSI,H81M Eco,DDR3,1600,,2,2,1,0,0,2,1,,False,False,2,1,0,0,0
MSI X99S MPOWER,https://pcpartpicker.com/product/Z32rxr/msi-motherboard-x99smpower,LGA2011-3,ATX,128,8,Black / Yellow,MSI,X99S MPOWER|7885-012R,DDR4,3333,2242/2260/2280 M-key,10,0,4,0,0,2,0,,False,False,2,2,0,0,0
