name,part_url,type,efficiency,wattage,modular,color,manufacturer,part_number,length,atx_4_pin_connectors,eps_8_pin_connectors,pcie_16_pin_12vhpwr_12v_2x6_connectors,pcie_12_pin_connectors,pcie_8_pin_connectors,pcie_6_2_pin_connectors,pcie_6_pin_connectors,sata_connectors,amp_molex_4_pin_connectors
Thermaltake TR2,https://pcpartpicker.com/product/PWR48d/thermaltake-power-supply-tr450p,ATX,bronze,450,false,,Thermaltake,TR-450P,140.0,0,1,0,0,0,1,1,5,5
Thermaltake TR2,https://pcpartpicker.com/product/hNmLrH/thermaltake-power-supply-tr800p,ATX,plus,800,false,,Thermaltake,TR-800P,139.0,0,1,0,0,0,2,2,7,7
Thermaltake Toughpower,https://pcpartpicker.com/product/q2CwrH/thermaltake-toughpower-1000-w-80-bronze-certified-fully-modular-atx-power-supply-w0132ru,ATX,bronze,1000,Full,,Thermaltake,W0132RU,200.0,0,2,0,0,3,0,3,8,8
Zalman ZM770-XT,https://pcpartpicker.com/product/B6zv6h/zalman-zm770-xt-770-w-80-bronze-certified-fully-modular-atx-power-supply-zm770-xt,ATX,bronze,770,Full,,Zalman,ZM770-XT,180.0,0,1,0,0,0,1,1,12,6
Thortech Thunderbolt,https://pcpartpicker.com/product/kRdqqs/thortech-thunderbolt-1200-w-80-gold-certified-fully-modular-atx-power-supply-ttbk20g,ATX,gold,1200,Full,,Thortech,TTBK20G,,0,2,0,0,0,8,0,12,6
LC-Power LC6 V2.31,https://pcpartpicker.com/product/Ts88TW/lc-power-lc6-v231-1000-w-80-gold-certified-fully-modular-atx-power-supply-lc1000mw-v231,ATX,gold,1000,Full,White / Gray,LC-Power,LC1000MW V2.31,142.0,0,2,0,0,0,6,0,10,5
Montech GAMMA II,https://pcpartpicker.com/product/kh4BD3/montech-gamma-ii-650-w-80-gold-certified-atx-power-supply-gamma-ii-650,ATX,gold,650,false,Black,Montech,GAMMA II 650,140.0,0,2,0,0,0,2,0,8,3
Sentey XPP725-PS,https://pcpartpicker.com/product/ssJkcf/sentey-power-supply-xpp725ps,ATX,,725,Semi,,Sentey,XPP725-PS,165.0,0,1,0,0,0,2,0,6,4
Cooler Master MWE White V2 230V,https://pcpartpicker.com/product/tJNgXL/cooler-master-mwe-white-v2-230v-450-w-80-certified-atx-power-supply-mpe-4501-acaaw-eu,ATX,plus,450,false,Black,Cooler Master,MPE-4501-ACAAW-EU,140.0,0,1,0,0,0,2,0,6,3
Cooler Master i600,https://pcpartpicker.com/product/ZrZQzy/cooler-master-power-supply-rs600acaab1us,ATX,bronze,600,false,,Cooler Master,RS600-ACAAB1-US,139.0,0,1,0,0,0,2,0,6,3
XFX XT,https://pcpartpicker.com/product/2W4NnQ/xfx-xt-400-w-80-bronze-certified-atx-power-supply-p1-400b-xtfr,ATX,bronze,400,false,,XFX,P1-400B-XTFR,140.0,0,1,0,0,0,2,0,3,2
Thermaltake TR2,https://pcpartpicker.com/product/gbjWGX/thermaltake-tr2-600-w-80-gold-certified-atx-power-supply-ps-tr2-0600npcgus-g,ATX,gold,600,false,,Thermaltake,PS-TR2-0600NPCGUS-G,140.0,0,1,0,0,0,2,0,6,4
Super Flower Leadex V Pro,https://pcpartpicker.com/product/cmrRsY/super-flower-leadex-v-pro-1000-w-80-gold-certified-fully-modular-atx-power-supply-sf-1000f14tg,ATX,gold,1000,Full,Black / Gold,Super Flower,SF-1000F14TG,130.0,0,2,0,0,0,8,0,12,4
BitFenix Whisper M,https://pcpartpicker.com/product/CZvZxr/bitfenix-whisper-m-550w-80-gold-certified-fully-modular-atx-power-supply-bp-wg550umag-7fm,ATX,gold,550,Full,,BitFenix,BP-WG550UMAG-7FM|BP-WG550UMAG-0FM|BP-WG550UMAG-6FM|BP-WG550UMAG-8FM|BP-WG550UMAG-9FM,160.0,0,1,0,0,0,2,0,8,4
BitFenix Whisper M,https://pcpartpicker.com/product/cg4NnQ/bitfenix-whisper-m-450w-80-gold-certified-fully-modular-atx-power-supply-bp-wg450umag-7fm,ATX,gold,450,Full,,BitFenix,BP-WG450UMAG-7FM|BP-WG450UMAG-0FM|BP-WG450UMAG-6FM|BP-WG450UMAG-8FM|BP-WG450UMAG-9FM,160.0,0,1,0,0,0,2,0,8,4
FSP Group Berzerker,https://pcpartpicker.com/product/hXyxFT/fsp-group-power-supply-fsp50060gmn,ATX,bronze,500,false,,FSP Group,FSP500-60GMN|Berserker 500,140.0,0,1,0,0,0,1,0,4,2
GAMDIAS ASTRAPE M1 B,https://pcpartpicker.com/product/HrsmP6/gamdias-astrape-m1-b-650-w-80-bronze-certified-atx-power-supply-astrape-m1-650b,ATX,bronze,650,false,Black / Multicolor,GAMDIAS,ASTRAPE M1-650B|M1-650B,140.0,0,1,0,0,0,2,0,5,2
Thermaltake TR2 RX,https://pcpartpicker.com/product/sNcMnQ/thermaltake-power-supply-w0319,ATX,bronze,850,Semi,,Thermaltake,W0319,180.0,1,1,0,0,0,2,2,6,8
Super Flower Leadex Titanium,https://pcpartpicker.com/product/xW3mP6/super-flower-leadex-titanium-750-w-80-titanium-certified-fully-modular-btx-power-supply-sf-750f14ht,ATX,titanium,750,Full,Black,Super Flower,SF-750F14HT,180.0,0,2,0,0,0,4,2,10,4
Antec EA-750 Platinum,https://pcpartpicker.com/product/MQFPxr/antec-power-supply-ea750platinum,ATX,platinum,750,false,,Antec,EA-750 PLATINUM,139.0,0,1,0,0,0,4,0,6,4
GameMax GM-1050,https://pcpartpicker.com/product/tMJkcf/game-max-1050w-80-silver-certified-semi-modular-atx-power-supply-gm-1050,ATX,silver,1050,Semi,,GameMax,GM-1050,160.0,0,1,0,0,0,4,0,8,3
Cougar GX-S,https://pcpartpicker.com/product/ptrcCJ/cougar-gx-s-650w-80-gold-certified-atx-power-supply-gx-s650,ATX,gold,650,false,,Cougar,GX-S650,140.0,0,1,0,0,0,4,0,8,3
Antec High Current Pro,https://pcpartpicker.com/product/n3rG3C/antec-power-supply-hcp1300platinum,ATX,platinum,1300,Full,,Antec,HCP-1300 Platinum|0-761345-06261-9,190.0,0,2,0,0,0,10,0,9,6
Deepcool PN550D,https://pcpartpicker.com/product/pB3NnQ/deepcool-pn550d-550-w-80-gold-certified-atx-power-supply-r-pn550d-fc0b-us,ATX,gold,550,false,Black,Deepcool,R-PN550D-FC0B-US|PN550D|R-PN550D-FC0B-UK|R-PN550D-FC0B-EU|R-PN550D-FC0B-WO,140.0,0,2,1,0,0,3,0,6,2
Zalman TX,https://pcpartpicker.com/product/FzfmP6/zalman-tx-500-w-atx-power-supply-zm500-tx,ATX,,500,false,,Zalman,ZM500-TX,157.0,0,1,0,0,0,2,0,5,3
Zalman TX,https://pcpartpicker.com/product/RQ648d/zalman-tx-700-w-atx-power-supply-zm700-tx,ATX,,700,false,,Zalman,ZM700-TX,157.0,0,1,0,0,0,4,0,5,3
Cooler Master MasterWatt 750 TUF Gaming Edition,https://pcpartpicker.com/product/2nXnTW/cooler-master-masterwatt-tuf-750w-80-bronze-certified-semi-modular-atx-power-supply-mpx-7501-amaab,ATX,bronze,750,Semi,Black / Gray,Cooler Master,MPX-7501-AMAAB,140.0,0,1,0,0,0,4,0,9,3
RIOTORO ENIGMA G2,https://pcpartpicker.com/product/bX66Mp/riotoro-enigma-g2-650-w-80-gold-certified-fully-modular-atx-power-supply-pr-gp0650-fmg2-uk,ATX,gold,650,Full,Black / Yellow,RIOTORO,PR-GP0650-FMG2-UK,160.0,0,2,0,0,0,6,0,10,5
RIOTORO BUILDER,https://pcpartpicker.com/product/zYx2FT/riotoro-builder-600-w-80-certified-atx-power-supply-pr-bfx600-uk,ATX,plus,600,false,Black / Red,RIOTORO,PR-BFX600-UK,140.0,0,1,0,0,0,2,0,6,3
FSP Group Hydro X,https://pcpartpicker.com/product/2Fs8TW/fsp-group-hydro-x-550w-80-gold-certified-atx-power-supply-hgx550,ATX,gold,550,false,,FSP Group,HGX550,150.0,0,1,0,0,0,4,0,6,2
FSP Group Raider 750,https://pcpartpicker.com/product/rfw323/fsp-group-power-supply-raider750,ATX,bronze,750,false,,FSP Group,Raider 750,139.0,0,1,0,0,0,4,0,9,3
Silverstone VIVA,https://pcpartpicker.com/product/HXsV3C/silverstone-viva-650-w-80-gold-certified-atx-power-supply-sst-va650-g,ATX,gold,650,false,Black,Silverstone,SST-VA650-G,140.0,1,1,0,0,0,4,0,8,3
In Win PB,https://pcpartpicker.com/product/rW848d/in-win-pb-750-w-80-gold-certified-fully-modular-atx-power-supply-pb-750w,ATX,gold,750,Full,,In Win,PB-750W,160.0,0,2,0,0,0,4,0,12,4
FSP Group ATX350-PNT,https://pcpartpicker.com/product/GvyFf7/fsp-group-power-supply-atx350pnt,ATX,,350,false,,FSP Group,ATX350-PNT,,1,0,0,0,0,0,0,2,4
Corsair TX850 V2,https://pcpartpicker.com/product/4FNp99/corsair-tx850-v2-850-w-80-bronze-certified-atx-power-supply-cmpsu-850txv2,ATX,bronze,850,false,,Corsair,CMPSU-850TXV2|CMPSU-850TXV2UK,160.0,0,1,0,0,0,4,0,8,8
SHARKOON WPM Bronze,https://pcpartpicker.com/product/BrvZxr/sharkoon-wpm-bronze-400w-80-bronze-certified-semi-modular-atx-power-supply-wpm400,ATX,bronze,400,Semi,,SHARKOON,WPM400,165.0,0,1,0,0,0,2,0,6,5
Antec NeoECO,https://pcpartpicker.com/product/4h7v6h/antec-neoeco-550-w-80-bronze-certified-semi-modular-atx-power-supply-ne550m,ATX,bronze,550,Semi,Black,Antec,NE550M,140.0,0,1,0,0,0,2,0,5,3
Thermaltake Toughpower,https://pcpartpicker.com/product/kp6BD3/thermaltake-toughpower-650-w-80-gold-certified-atx-power-supply-tp-650p,ATX,gold,650,false,,Thermaltake,TP-650P,139.0,0,1,0,0,0,4,0,6,4
SeaSonic Platinum,https://pcpartpicker.com/product/h7ckcf/seasonic-power-supply-platinum1200ss120,ATX,platinum,1200,Full,,SeaSonic,Platinum-1200(SS-120|Platinum-1200(SS-1200XP3)|SS-1200XP3|PLATINUM-1200,189.0,0,2,0,0,0,10,0,14,5
Thermaltake Toughpower,https://pcpartpicker.com/product/rNtCmG/thermaltake-toughpower-750-w-80-gold-certified-atx-power-supply-tp-750p,ATX,gold,750,false,,Thermaltake,TP-750P,139.0,0,1,0,0,0,4,0,6,4
Cooler Master Elite NEX N700 230V,https://pcpartpicker.com/product/TNxTwP/cooler-master-elite-nex-n700-230v-700-w-atx-power-supply-mpw-7001-acbn-b,ATX,,700,false,Black,Cooler Master,MPW-7001-ACBN-B,140.0,0,2,0,0,0,2,0,5,3
Deepcool PQ650M,https://pcpartpicker.com/product/fkZ9TW/deepcool-pq-m-650-w-80-gold-certified-fully-modular-atx-power-supply-r-pq650m-fa0b-us,ATX,gold,650,Full,Black,Deepcool,R-PQ650M-FA0B-US,140.0,0,1,0,0,0,3,0,8,3
Chieftec PowerPlay GPU-FC,https://pcpartpicker.com/product/JYh2FT/chieftec-powerplay-gpu-fc-850-w-80-platinum-certified-fully-modular-atx-power-supply-gpu-850fc,ATX,platinum,850,Full,Black / Red,Chieftec,GPU-850FC,160.0,0,2,0,0,0,6,0,9,3
XFX TS,https://pcpartpicker.com/product/NYyFf7/xfx-ts-650-w-80-gold-certified-atx-power-supply-p1-650g-ts3x,ATX,gold,650,false,,XFX,P1-650G-TS3X,160.0,0,2,0,0,0,4,0,10,4
Anima APII500,https://pcpartpicker.com/product/M3QG3C/anima-500w-atx-power-supply-apii500,ATX,,500,false,Black / Green,Anima,APII500,140.0,1,0,0,0,0,0,0,2,2
Cooler Master Elite V2,https://pcpartpicker.com/product/hYyFf7/cooler-master-elite-v2-550-w-atx-power-supply-rs550-pcarn1-us,ATX,,550,false,,Cooler Master,RS550-PCARN1-US,139.0,0,1,0,0,0,2,0,6,3
Phanteks PH-P650GS,https://pcpartpicker.com/product/9bndnQ/phanteks-650-w-80-gold-certified-atx-power-supply-ph-p650gs,ATX,gold,650,false,Black,Phanteks,PH-P650GS,140.0,0,1,0,0,0,4,0,6,3
Cougar GX-F,https://pcpartpicker.com/product/xjNv6h/cougar-gx-f-650-w-80-gold-certified-fully-modular-atx-power-supply-gxf650,ATX,gold,650,Full,Black / Orange,Cougar,GXF650,150.0,0,1,0,0,0,2,0,8,3
be quiet! PURE POWER L8 400W,https://pcpartpicker.com/product/fXjG3C/be-quiet-power-supply-bn222,ATX,bronze,400,false,,be quiet!,BN222,150.0,0,1,0,0,0,2,0,4,3
G.Skill PS850G,https://pcpartpicker.com/product/nwfhP6/gskill-ripjaws-gold-850w-80-gold-certified-fully-modular-atx-power-supply-gp-gd850a-cwv1,ATX,gold,850,Full,Black,G.Skill,GP-GD850A-CWV1,180.0,0,2,0,0,0,6,0,12,8
FSP Group Hydro PTM,https://pcpartpicker.com/product/8D848d/fsp-group-hydro-ptm-650-w-80-platinum-certified-fully-modular-atx-power-supply-hpt650m,ATX,platinum,650,Full,Black,FSP Group,HPT650M,170.0,0,2,0,0,0,4,0,12,3
Rosewill PHOTON-1050,https://pcpartpicker.com/product/Y8Trxr/rosewill-power-supply-photon1050,ATX,gold,1050,Full,,Rosewill,PHOTON-1050,180.0,0,2,0,0,0,8,0,15,5
Rosewill Lightning,https://pcpartpicker.com/product/2w4gXL/rosewill-power-supply-lightning1300,ATX,gold,1300,Semi,,Rosewill,LIGHTNING-1300,180.0,0,2,0,0,0,6,0,0,0
Antec High Current Pro,https://pcpartpicker.com/product/Xw4gXL/antec-power-supply-hcp850,ATX,gold,850,Semi,,Antec,HCP-850,180.0,0,2,0,0,0,6,0,9,6
Super Flower Leadex III ARGB Pro,https://pcpartpicker.com/product/NFqBD3/super-flower-leadex-iii-argb-pro-650-w-80-gold-certified-fully-modular-atx-power-supply-sf-650f14rg-v20,ATX,gold,650,Full,Black,Super Flower,SF-650F14RG V2.0,160.0,0,2,0,0,0,4,0,6,4
XFX PRO Black Edition,https://pcpartpicker.com/product/rCH323/xfx-pro-black-edition-850-w-80-gold-certified-fully-modular-atx-power-supply-p1-850b-befx,ATX,gold,850,Full,,XFX,P1-850B-BEFX,160.0,0,2,0,0,0,6,0,10,5
Sentey SDP650-SS,https://pcpartpicker.com/product/z8tCmG/sentey-power-supply-sdp650ss,ATX,plus,650,false,,Sentey,SDP650-SS,180.0,0,1,0,0,0,1,1,6,5
Cooler Master V550 Gold V2,https://pcpartpicker.com/product/XzQfrH/cooler-master-v550-gold-v2-550-w-80-gold-certified-fully-modular-atx-power-supply-mpy-550v-afbag,ATX,gold,550,Full,Black,Cooler Master,MPY-550V-AFBAG|MPY-550V-AFBAG-US|MPY-550V-AFBAG-IN|MPY-550V-AFBAG-EU|MPY-550V-AFBAG-AU|MPY-550V-AFBAG-WO|MPY-550V-AFBAG-KR|MPY-550V-AFBAG-JP|MPY-550V-AFBAG-UK,160.0,0,2,0,0,0,2,0,4,4
Azza PSAZ-850B14,https://pcpartpicker.com/product/M8Np99/azza-power-supply-psaz850b14,ATX,,850,false,,Azza,PSAZ-850B14,,1,1,0,0,0,2,2,6,8
Cougar COUGAR-GX1050,https://pcpartpicker.com/product/rVphP6/cougar-power-supply-cougargx1050,ATX,gold,1050,Semi,,Cougar,COUGAR-GX1050,180.0,1,2,0,0,0,6,0,12,7
Super Flower Leadex VI Platinum PRO,https://pcpartpicker.com/product/s8VmP6/super-flower-leadex-vi-platinum-pro-850-w-80-platinum-certified-fully-modular-atx-power-supply-sf-850f14pe,ATX,platinum,850,Full,Black / Blue,Super Flower,SF-850F14PE,150.0,0,2,0,0,0,6,0,9,4
EVGA SuperNOVA 850 GA,https://pcpartpicker.com/product/jLcMnQ/evga-supernova-850-ga-850-w-80-gold-certified-fully-modular-atx-power-supply-220-gl-0850-x1,ATX,gold,850,Full,,EVGA,220-GL-0850-X1|220-GL-0850-X2|220-GL-0850-X3,180.0,0,2,0,0,0,4,0,9,4
Antec True Power,https://pcpartpicker.com/product/tyJwrH/antec-power-supply-tp650c,ATX,gold,650,false,,Antec,TP-650C|0-761345-07705-7|TPC-650,139.0,0,1,0,0,0,4,0,6,5
Super Flower Amazon,https://pcpartpicker.com/product/rpdqqs/super-flower-amazon-300-w-80-bronze-certified-atx-power-supply-sf-300p14he,ATX,bronze,300,false,,Super Flower,SF-300P14HE,163.0,0,1,0,0,0,1,0,3,6
Super Flower Golden Green HX,https://pcpartpicker.com/product/zpdqqs/super-flower-golden-green-hx-750-w-80-gold-certified-atx-power-supply-sf-750p14xe-hx,ATX,gold,750,false,,Super Flower,SF-750P14XE (HX),145.0,0,2,0,0,0,4,0,8,4
Thermaltake Smart DPS G,https://pcpartpicker.com/product/Y3tWGX/thermaltake-smart-dps-g-650-w-80-gold-certified-semi-modular-atx-power-supply-ps-spg-0650dpcgus-g,ATX,gold,650,Semi,,Thermaltake,PS-SPG-0650DPCGUS-G,160.0,0,1,0,0,0,4,0,6,3
SeaSonic Platinum,https://pcpartpicker.com/product/xkkD4D/seasonic-power-supply-ss1050xp3,ATX,platinum,1050,Full,,SeaSonic,SS-1050XP3|PLATINUM-1050,190.0,0,2,0,0,0,8,0,14,5
Cougar BXM700,https://pcpartpicker.com/product/N9BFf7/cougar-bxm700-700-w-80-bronze-certified-semi-modular-atx-power-supply-31bx0700001p,ATX,bronze,700,Semi,Black / Orange,Cougar,31BX070.0001P,160.0,0,2,0,0,0,4,0,8,3
Athena Power Apollo,https://pcpartpicker.com/product/fjV48d/athena-power-apollo-300-w-sfx-power-supply-ap-mp4atx30,SFX,,300,false,Silver,Athena Power,AP-MP4ATX30,105.0,1,0,0,0,0,0,0,2,4
Enermax REVOLUTION D.F. 2,https://pcpartpicker.com/product/6PsV3C/enermax-revolution-df-2-1200-w-80-gold-certified-fully-modular-atx-power-supply-ers1200ewt,ATX,gold,1200,Full,Black,Enermax,ERS1200EWT,140.0,0,2,0,0,0,8,0,8,4
SeaSonic Platinum,https://pcpartpicker.com/product/WTwqqs/seasonic-600-w-80-bronze-certified-atx-power-supply-ss-600et,ATX,bronze,600,false,,SeaSonic,SS-600ET|SS-600ET BRONZE,140.0,1,0,0,0,1,1,1,0,0
Silverstone Strider,https://pcpartpicker.com/product/NH98TW/silverstone-power-supply-st1500gs,ATX,gold,1500,Full,,Silverstone,ST1500-GS|SST-ST1500-GS,180.0,0,2,0,0,0,8,0,16,6
Silverstone Strider,https://pcpartpicker.com/product/vwNp99/silverstone-power-supply-st85fgs,ATX,gold,850,Full,,Silverstone,ST85F-GS|SST-ST85F-GS,150.0,0,2,0,0,0,4,0,8,6
SHARKOON Rebel P30 Gold,https://pcpartpicker.com/product/nD9wrH/sharkoon-rebel-p30-gold-1000-w-80-gold-certified-fully-modular-atx-power-supply-rebel-p30-gold-white-1000-w,ATX,gold,1000,Full,White,SHARKOON,REBEL P30 Gold White 1000 W|4044951038534,160.0,0,2,1,0,0,4,0,12,2
Thermaltake Toughpower PF1 - TT Premium Edition,https://pcpartpicker.com/product/NbwmP6/thermaltake-toughpower-pf1-tt-premium-edition-1050-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1050fnfape-1,ATX,platinum,1050,Full,Black,Thermaltake,PS-TPD-1050FNFAPE-1|PS-TPD-1050FNFAPU-1,140.0,0,2,0,0,0,8,0,12,8
Cooler Master V1000 Platinum,https://pcpartpicker.com/product/Ywx2FT/cooler-master-v-platinum-1000-w-80-platinum-certified-fully-modular-atx-power-supply-mpz-a001-afbapv-us,ATX,platinum,1000,Full,Black,Cooler Master,MPZ-A001-AFBAPV-US|MPZ-A001-AFBAPV-AU,201.0,0,2,0,0,0,8,0,12,8
be quiet! TFX Power 3 300,https://pcpartpicker.com/product/b9Fbt6/be-quiet-tfx-power-3-300-w-80-bronze-certified-tfx-power-supply-bn322,TFX,bronze,300,false,Black,be quiet!,BN322,175.0,1,0,0,0,0,1,0,3,2
FSP Group Dagger Pro,https://pcpartpicker.com/product/Ktdrxr/fsp-group-dagger-pro-550-w-80-gold-certified-fully-modular-sfx-power-supply-sda2-550,SFX,gold,550,Full,Black,FSP Group,SDA2-550,100.0,0,1,0,0,0,2,0,5,2
Enermax REVOLUTION D.F. 2,https://pcpartpicker.com/product/WjcgXL/enermax-revolution-df-2-1050-w-80-gold-certified-fully-modular-atx-power-supply-ers1050ewt,ATX,gold,1050,Full,Black,Enermax,ERS1050EWT,140.0,0,2,0,0,0,6,0,8,4
Raidmax Vampire,https://pcpartpicker.com/product/9Zn2FT/raidmax-power-supply-rx900gh,ATX,gold,900,Semi,,Raidmax,RX-900GH,165.0,0,1,0,0,0,6,0,8,6
Montech CENTURY,https://pcpartpicker.com/product/k2H8TW/montech-century-550-w-80-gold-certified-fully-modular-atx-power-supply-century-550,ATX,gold,550,Full,Black,Montech,CENTURY 550,140.0,0,2,0,0,0,2,0,8,3
Cooler Master GX III GOLD,https://pcpartpicker.com/product/NDsV3C/cooler-master-gx-iii-gold-1050-w-80-gold-certified-fully-modular-atx-power-supply-mpx-a503-afag-bus,ATX,gold,1050,Full,Black / Purple,Cooler Master,MPX-A503-AFAG-BUS|MPX-A503-AFAG-BUK|MPX-A503-AFAG-BAU|MPX-A503-AFAG-BWO|MPX-A503-AFAG-BEU,160.0,0,2,1,0,0,3,0,12,4
Rosewill HIVE S,https://pcpartpicker.com/product/XQjG3C/rosewill-hive-s-1000-w-80-bronze-certified-fully-modular-atx-power-supply-hive-1000s,ATX,bronze,1000,Full,,Rosewill,HIVE-1000S,160.0,0,2,0,0,0,6,0,8,4
BitFenix Formula Gold 750,https://pcpartpicker.com/product/Tsbkcf/bitfenix-formula-gold-750w-80-gold-certified-atx-power-supply-bp-fm750ulag-7r,ATX,gold,750,false,,BitFenix,BP-FM750ULAG-7R|BP-FM750ULAG-8R|BP-FM750ULAG-9R,140.0,0,2,0,0,0,4,0,8,4
SeaSonic PRIME Ultra Gold 1000,https://pcpartpicker.com/product/46prxr/seasonic-prime-ultra-gold-1000w-80-gold-certified-fully-modular-atx-power-supply-ssr-1000gd,ATX,gold,1000,Full,Black,SeaSonic,SSR-1000GD|SSR-1000GD-U|SSR-1000GD (V2),170.0,0,2,0,0,0,8,0,12,5
Apevia ATX-VN500W,https://pcpartpicker.com/product/Z2GnTW/apevia-500-w-atx-power-supply-atx-vn500w,ATX,,500,false,,Apevia,ATX-VN500W,140.0,1,0,0,0,0,0,0,3,3
be quiet! Pure Power 10,https://pcpartpicker.com/product/ZdTrxr/be-quiet-pure-power-10-350w-80-bronze-certified-atx-power-supply-bn271,ATX,bronze,350,false,,be quiet!,BN271,150.0,0,1,0,0,0,1,0,5,2
be quiet! Pure Power 10 CM,https://pcpartpicker.com/product/MxKhP6/be-quiet-pure-power-10-cm-700w-80-silver-certified-semi-modular-atx-power-supply-bn279,ATX,silver,700,Semi,,be quiet!,BN279,160.0,0,1,0,0,0,4,0,6,3
SHARKOON WPC Bronze,https://pcpartpicker.com/product/pw8j4D/sharkoon-wpc-bronze-550w-80-bronze-certified-atx-power-supply-wpc550-bronze,ATX,bronze,550,false,Black,SHARKOON,WPC550 Bronze,,0,1,0,0,0,2,0,5,2
Enermax Revolution D.F.,https://pcpartpicker.com/product/CQNgXL/enermax-revolution-df-850-w-80-gold-certified-fully-modular-atx-power-supply-erf850ewt,ATX,gold,850,Full,Black / Silver,Enermax,ERF850EWT,160.0,0,2,0,0,0,6,0,12,4
Rosewill Glacier 700M,https://pcpartpicker.com/product/VvKhP6/rosewill-power-supply-glacier700m,ATX,bronze,700,Semi,,Rosewill,Glacier 700M,165.0,0,1,0,0,0,4,0,6,4
Rosewill Glacier 1000M,https://pcpartpicker.com/product/6WZ2FT/rosewill-power-supply-glacier1000m,ATX,bronze,1000,Semi,,Rosewill,Glacier 1000M,165.0,0,2,0,0,0,6,0,8,6
Silverstone Strider,https://pcpartpicker.com/product/pTWrxr/silverstone-power-supply-st60fpb,ATX,bronze,600,Full,,Silverstone,ST60F-PB,140.0,0,1,0,0,0,2,2,8,3
Corsair TX650,https://pcpartpicker.com/product/vszv6h/corsair-tx650-650-w-80-bronze-certified-atx-power-supply-tx650,ATX,bronze,650,false,,Corsair,TX650,160.0,0,1,0,0,0,2,0,8,8
EVGA SuperNOVA 650 P5,https://pcpartpicker.com/product/gY7G3C/evga-supernova-650-p5-650-w-80-platinum-certified-fully-modular-atx-power-supply-220-p5-0650-x1,ATX,platinum,650,Full,Black / Teal,EVGA,220-P5-0650-X1,150.0,0,1,0,0,0,3,0,6,4
Cooler Master MasterWatt Maker 1500 (no Bluetooth),https://pcpartpicker.com/product/xsVD4D/cooler-master-masterwatt-maker-1500w-80-titanium-certified-fully-modular-atx-power-supply-mpz-f001-afbat-s1,ATX,titanium,1500,Full,,Cooler Master,MPZ-F001-AFBAT-S1,200.0,0,2,0,0,0,8,0,20,12
Antec EDGE,https://pcpartpicker.com/product/wLkwrH/antec-power-supply-edge650,ATX,gold,650,Full,,Antec,EDGE 650|EDG650,170.0,0,1,0,0,0,4,0,9,6
PC Power & Cooling Silencer MK III,https://pcpartpicker.com/product/VdR48d/pc-power--cooling-power-supply-ppcmk3s400,ATX,bronze,400,Semi,,PC Power & Cooling,PPCMK3S400,149.0,0,1,0,0,0,1,0,6,3
SeaSonic M12II,https://pcpartpicker.com/product/jX6BD3/seasonic-power-supply-ss850am,ATX,bronze,850,Semi,,SeaSonic,SS-850AM,160.0,0,2,0,0,0,4,0,8,5
Athena Power AP-TFX40,https://pcpartpicker.com/product/tJLypg/athena-power-ap-tfx40-400-w-80-bronze-certified-tfx-power-supply-ap-tfx40,TFX,bronze,400,false,Silver,Athena Power,AP-TFX40,175.0,2,1,0,0,0,0,2,3,2
Cougar SL500,https://pcpartpicker.com/product/fqCwrH/cougar-power-supply-sl500,ATX,,500,false,,Cougar,SL500,139.0,0,1,0,0,0,1,1,4,2
"FSP Group Hydro PTM X PRO,Gen5",https://pcpartpicker.com/product/KhvD4D/fsp-group-hydro-ptm-x-progen5-1200-w-80-platinum-certified-fully-modular-atx-power-supply-hpt3-1200mgen5-white-edition,ATX,platinum,1200,Full,White,FSP Group,"HPT3-1200M,Gen5 (White Edition)",130.0,0,2,1,0,0,4,0,12,3
Silverstone Strider,https://pcpartpicker.com/product/xKmLrH/silverstone-power-supply-st40fes,ATX,plus,400,false,,Silverstone,ST40F-ES|SST-ST40F-ES,139.0,0,1,0,0,0,0,2,4,3
Antec True Power,https://pcpartpicker.com/product/MgW9TW/antec-power-supply-tpq1200,ATX,silver,1200,Semi,,Antec,TPQ-1200,200.0,0,2,0,0,0,4,4,11,9
Apevia ATX-AQ700W-BK,https://pcpartpicker.com/product/CktCmG/apevia-power-supply-atxaq700wbk,ATX,,700,false,,Apevia,ATX-AQ700W-BK,154.0,0,1,0,0,2,2,0,6,4
HEC HP585D RETAIL,https://pcpartpicker.com/product/j7jG3C/compucase-power-supply-hp585dretail,ATX,,585,false,,HEC,HP585D RETAIL,,0,1,0,0,0,0,1,3,3
Cooler Master GX,https://pcpartpicker.com/product/CVzv6h/cooler-master-power-supply-rs650acaae3us,ATX,plus,650,false,,Cooler Master,RS650-ACAAE3-US,140.0,0,1,0,0,0,2,0,6,3
Enermax EMD625AWT_II,https://pcpartpicker.com/product/JXQypg/enermax-power-supply-emd625awtii,ATX,bronze,625,Full,,Enermax,EMD625AWT_II,139.0,0,2,0,0,0,4,0,8,8
EVGA Classified SR-2,https://pcpartpicker.com/product/KLTmP6/evga-classified-sr-2-1200-w-80-silver-certified-fully-modular-atx-power-supply-100-ps-1200-gr,ATX,silver,1200,Full,,EVGA,100-PS-1200-GR,200.0,0,2,0,0,0,12,3,9,6
Raidmax RX-1000AE,https://pcpartpicker.com/product/WLTmP6/raidmax-power-supply-rx1000ae,ATX,gold,1000,Semi,,Raidmax,RX-1000AE,165.0,0,2,0,0,0,6,0,8,8
