name,part_url,rpm,color,size,manufacturer,part_number,height,supported_sockets,water_cooled_size,is_water_cooled
Masscool 8W5020F1M,https://pcpartpicker.com/product/fs2kcf/masscool-cpu-cooler-8w5020f1m,"800,2800",,,Masscool,8W5020F1M,38.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Evercool TTC-NK85TZ/V2(RB),https://pcpartpicker.com/product/kkNp99/evercool-cpu-cooler-ttcnk85tzv2rb,"800,2150",,,Evercool,TTC-NK85TZ/V2(RB),156.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366,,False
Scythe SCKC-2000,https://pcpartpicker.com/product/Ts2kcf/scythe-cpu-cooler-sckc2000,"500,1300",,,Scythe,SCKC-2000,137.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366,,False
ARCTIC Freezer A30,https://pcpartpicker.com/product/Qxzv6h/arctic-cooling-cpu-cooler-acfza30,"400,1350",,,ARCTIC,ACFZA30|UCACO-FA30001-GB,161.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+,,False
Scythe SCMG-3100,https://pcpartpicker.com/product/XG8Zxr/scythe-cpu-cooler-scmg3100,"300,1600",,,Scythe,SCMG-3100,158.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Titan EC-TTC-NC05TZ,https://pcpartpicker.com/product/JX6BD3/titan-cpu-cooler-ecttcnc05tz,"800,1500",,,Titan,EC-TTC-NC05TZ,152.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366,,False
Vantec VAF-1225,https://pcpartpicker.com/product/hNMFf7/vantec-cpu-cooler-vaf1225,"1000,2200",,,Vantec,VAF-1225,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775,,False
Dynatron R22,https://pcpartpicker.com/product/qTLypg/dynatron-cpu-cooler-r22,,,,Dynatron,R22,64.0,LGA2011|LGA2011-3|LGA2066,,False
Dynatron R19,https://pcpartpicker.com/product/gkNp99/dynatron-cpu-cooler-r19,,,,Dynatron,R19,27.0,LGA2011|LGA2011-3|LGA2066,,False
Phanteks PH-TC14CS_BL,https://pcpartpicker.com/product/thQypg/phanteks-cpu-cooler-phtc14csbl,700,,,Phanteks,PH-TC14CS_BL,112.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Thermaltake CLP0596,https://pcpartpicker.com/product/L3xfrH/thermaltake-cpu-cooler-clp0596,"800,2000",,,Thermaltake,CLP0596,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Phanteks PH-TC14CS_BK,https://pcpartpicker.com/product/D9MFf7/phanteks-cpu-cooler-phtc14csbk,700,,,Phanteks,PH-TC14CS_BK,112.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Xigmatek Dark Knight SD1283,https://pcpartpicker.com/product/HP4gXL/xigmatek-cpu-cooler-darkknightsd1283nighthawkedition,"1000,2200",,,Xigmatek,Dark Knight SD1283 Night Hawk Edition,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Enermax ELC120-TB,https://pcpartpicker.com/product/BQkD4D/enermax-elc120-tb-1059-cfm-liquid-cpu-cooler-elc120-tb,"800,2200",,120.0,Enermax,ELC120-TB,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
Enermax ELC120-TA,https://pcpartpicker.com/product/TvrG3C/enermax-elc120-ta-929-cfm-liquid-cpu-cooler-elc120-ta,"800,2200",,120.0,Enermax,ELC120-TA,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
Phanteks PH-TC90LS,https://pcpartpicker.com/product/Bfw323/phanteks-cpu-cooler-phtc90ls,"1000,2500",,,Phanteks,PH-TC90LS,45.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2011-3|LGA2066,,False
Phanteks PH-TC12DX_RD,https://pcpartpicker.com/product/VXDwrH/phanteks-cpu-cooler-phtc12dxrd,"600,1800",,,Phanteks,PH-TC12DX_RD,157.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
ARCTIC Alpine 7 Pro,https://pcpartpicker.com/product/W6JwrH/arctic-cooling-cpu-cooler-a7p75000023,"500,2000",,,ARCTIC,A7P-75000023,86.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Titan TTC-NC55TZ/RB,https://pcpartpicker.com/product/GkphP6/titan-cpu-cooler-ttcnc55tzrb,"1800,2200",,,Titan,TTC-NC55TZ/RB,162.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Titan TTC-NA43TZ/CU35,https://pcpartpicker.com/product/MFvRsY/titan-cpu-cooler-ttcna43tzcu35,"900,2600",,,Titan,TTC-NA43TZ/CU35,65.0,LGA2011|LGA2011-3|LGA2066,,False
Gelid Solutions Silent Spirit,https://pcpartpicker.com/product/Ybbp99/gelid-solutions-silent-spirit-458-cfm-cpu-cooler-cc-spirit-02-a,"900,2400",,,Gelid Solutions,CC-Spirit-02-A,125.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
ARCTIC Freezer i30 CO,https://pcpartpicker.com/product/xmw323/arctic-cooling-cpu-cooler-ucacofi30201gb,"400,1350",,,ARCTIC,UCACO-FI30201-GB,161.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2011-3|LGA2066,,False
Silverstone AR01,https://pcpartpicker.com/product/H7K7YJ/silverstone-cpu-cooler-ar01,"1000,2200",,,Silverstone,AR01,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Silverstone AR02,https://pcpartpicker.com/product/t9V48d/silverstone-cpu-cooler-ar02,"1200,2800",,,Silverstone,AR02,134.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Silverstone AR03,https://pcpartpicker.com/product/pztCmG/silverstone-cpu-cooler-ar03,"1000,2200",,,Silverstone,AR03,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Prolimatech PRO-GNSS-BK,https://pcpartpicker.com/product/dTQypg/prolimatech-cpu-cooler-prognssbk,,,,Prolimatech,PRO-GNSS-BK,160.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Rosewill ROCC-13001,https://pcpartpicker.com/product/r2XfrH/rosewill-cpu-cooler-rocc13001,2000,,,Rosewill,ROCC-13001,160.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Silverstone TD02,https://pcpartpicker.com/product/jXjG3C/silverstone-td02-925-cfm-liquid-cpu-cooler-td02,"1500,2500",,240.0,Silverstone,TD02,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
Thermaltake NiC C5,https://pcpartpicker.com/product/WXjG3C/thermaltake-cpu-cooler-clp0608,"1000,2000",,,Thermaltake,CLP0608,160.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Zalman CNPS90F,https://pcpartpicker.com/product/zYMFf7/zalman-cpu-cooler-cnps90f,2300,,,Zalman,CNPS90F,60.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
be quiet! Shadow Rock Topflow SR1,https://pcpartpicker.com/product/CDtCmG/be-quiet-cpu-cooler-bk012,1500,,,be quiet!,BK012,126.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
ARCTIC Alpine 7 GT,https://pcpartpicker.com/product/VWNp99/arctic-cooling-cpu-cooler-ucar7gtac01,2000,,,ARCTIC,UC-AR7GT-AC-01,64.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Thermaltake CLW0214,https://pcpartpicker.com/product/c6JwrH/thermaltake-clw0214-1016-cfm-liquid-cpu-cooler-clw0214,"1200,2500",,120.0,Thermaltake,CLW0214,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
Dynatron R17,https://pcpartpicker.com/product/QhQypg/dynatron-cpu-cooler-r17,"1000,2500",,,Dynatron,R17,110.0,LGA2011|LGA2011-3|LGA2066,,False
Thermalright TS-140,https://pcpartpicker.com/product/97mLrH/thermalright-cpu-cooler-ts140,"900,1300",,,Thermalright,TS-140,170.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Scythe SCKC-3000,https://pcpartpicker.com/product/xzqdnQ/scythe-cpu-cooler-sckc3000,"500,1300",,,Scythe,SCKC-3000,140.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Zalman CNPS7000V(AL)-1-PWMB,https://pcpartpicker.com/product/J6kD4D/zalman-cpu-cooler-cnps7000val1pwmb,"800,2600",,,Zalman,CNPS7000V(AL)-1-PWMB,53.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Cooler Master Glacer 240L,https://pcpartpicker.com/product/rmYXsY/cooler-master-glacer-240l-8615-cfm-liquid-cpu-cooler-rl-g24l-24pk-r1,2400,,240.0,Cooler Master,RL-G24L-24PK-R1,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
Gelid Solutions Siberian Pro,https://pcpartpicker.com/product/Dk4gXL/gelid-solutions-siberian-pro-6834-cfm-cpu-cooler-cc-siberianp-01,"900,2200",,,Gelid Solutions,CC-SiberianP-01,89.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Masscool 8W2002B1M4,https://pcpartpicker.com/product/FH6BD3/masscool-cpu-cooler-8w2002b1m4,"800,2800",,,Masscool,8W2002B1M4,63.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Enermax ETS-N30-TAA,https://pcpartpicker.com/product/JysKHx/enermax-cpu-cooler-etsn30taa,"800,2800",,,Enermax,ETS-N30-TAA,134.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366,,False
Thermaltake NiC L32,https://pcpartpicker.com/product/q9h9TW/thermaltake-cpu-cooler-clp002al14rea,"500,1800",,,Thermaltake,CL-P002-AL14RE-A,160.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Xigmatek Janus LD1266,https://pcpartpicker.com/product/TYyFf7/xigmatek-cpu-cooler-janusld1266,1200,,,Xigmatek,Janus LD1266,60.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
RAIJINTEK THEMIS,https://pcpartpicker.com/product/Wb4gXL/raijintek-cpu-cooler-0p105255,"1000,1500",,,RAIJINTEK,0P105255,158.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
RAIJINTEK TISIS,https://pcpartpicker.com/product/BZn2FT/raijintek-tisis-702-cfm-sleeve-bearing-cpu-cooler-0r100001,"600,1000",,,RAIJINTEK,0R100001,167.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2011-3|LGA2066,,False
RAIJINTEK EREBOSS BLACK,https://pcpartpicker.com/product/jpdqqs/raijintek-cpu-cooler-0r100011,"650,1400",,,RAIJINTEK,0R100011,160.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Scythe Ashura Shadow,https://pcpartpicker.com/product/hxh9TW/scythe-cpu-cooler-scasr1000se,"500,1300",,,Scythe,SCASR-1000SE,161.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Deepcool LUCIFER,https://pcpartpicker.com/product/mj8Zxr/deepcool-cpu-cooler-lucifer,"700,1400",,,Deepcool,LUCIFER,167.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Deepcool CAPTAIN 120,https://pcpartpicker.com/product/LfrcCJ/deepcool-captain-120-9112-cfm-liquid-cpu-cooler-captain-120,"600,2200",,120.0,Deepcool,CAPTAIN 120,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
RAIJINTEK TRITON RED,https://pcpartpicker.com/product/qJ7CmG/raijintek-triton-red-10046-cfm-sleeve-bearing-liquid-cpu-cooler-0r100020,"1000,2600",,240.0,RAIJINTEK,0R100020,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
Thermaltake CL-P008-AL09WT-A,https://pcpartpicker.com/product/6gX2FT/thermaltake-cpu-cooler-clp008al09wta,1800,,,Thermaltake,CL-P008-AL09WT-A,31.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Swiftech H240-X,https://pcpartpicker.com/product/VJ7CmG/swiftech-h240-x-90-cfm-liquid-cpu-cooler-h240-x,"700,1800",,280.0,Swiftech,H240-X,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,280.0,True
Prolimatech Basic 68,https://pcpartpicker.com/product/CK8H99/prolimatech-cpu-cooler-probsc68,"600,1600",,,Prolimatech,PRO-BSC-68,158.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2011-3|LGA2066,,False
Prolimatech Basic 81,https://pcpartpicker.com/product/8mGj4D/prolimatech-cpu-cooler-probsc81,"600,1600",,,Prolimatech,PRO-BSC-81,158.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2011-3|LGA2066,,False
Fractal Design Kelvin S24,https://pcpartpicker.com/product/4vKhP6/fractal-design-kelvin-s24-624-cfm-liquid-cpu-cooler-fd-wcu-kelvin-s24-bk,"800,1700",,240.0,Fractal Design,FD-WCU-KELVIN-S24-BK,,AM2|AM2+|AM3|AM3+|AM4|AM5|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
LEPA AquaChanger 240,https://pcpartpicker.com/product/hQ7CmG/lepa-aquachanger-240-1036-cfm-liquid-cpu-cooler-lpwac240-hf,"500,2300",,240.0,LEPA,LPWAC240-HF,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
Zalman CNPS9300 AT,https://pcpartpicker.com/product/Cqzv6h/zalman-cpu-cooler-cnps9300at,"1500,2400",,,Zalman,CNPS 9300AT,133.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775,,False
Xigmatek Loki II,https://pcpartpicker.com/product/3VnG3C/xigmatek-cpu-cooler-cacs9hh3u07,"1200,2800",,,Xigmatek,CAC-S9HH3-U07,134.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366,,False
Xigmatek Gaia II,https://pcpartpicker.com/product/FFTrxr/xigmatek-cpu-cooler-cacsxhh3u0a,"800,1500",,,Xigmatek,CAC-SXHH3-U0A,159.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Cooler Master Blizzard T2,https://pcpartpicker.com/product/ZnQRsY/cooler-master-cpu-cooler-rrt222fpr1,2200,,,Cooler Master,RR-T2-22FP-R1,140.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Evercool TRANSFORMER S,https://pcpartpicker.com/product/YpgPxr/evercool-cpu-cooler-hpn9525,2200,,,Evercool,HPN-9525,135.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
X2 ECLIPSE IV,https://pcpartpicker.com/product/fK8H99/x2-cpu-cooler-x29862n1pwm,"800,2000",,,X2,X2-9862N1-PWM,153.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Silverstone TD02-E,https://pcpartpicker.com/product/ymGj4D/silverstone-td02-e-925-cfm-liquid-cpu-cooler-td02-e,"1500,2500",,240.0,Silverstone,TD02-E,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
Silverstone TD03-E,https://pcpartpicker.com/product/djX2FT/silverstone-td03-e-925-cfm-liquid-cpu-cooler-td03-e,"1500,2500",,120.0,Silverstone,TD03-E,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
Scythe Mugen MAX,https://pcpartpicker.com/product/8YrcCJ/scythe-cpu-cooler-scmgd1000,"500,1300",,,Scythe,SCMGD-1000,161.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Akasa Venom Voodoo,https://pcpartpicker.com/product/FGfmP6/akasa-cpu-cooler-akcc4008hp01,"600,1900",,,Akasa,AK-CC4008HP01,164.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Cooler Master TPC 812XS,https://pcpartpicker.com/product/3tJkcf/cooler-master-cpu-cooler-rrt81216pkr1,"500,1600",,,Cooler Master,RR-T812-16PK-R1,163.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Xigmatek Apache II,https://pcpartpicker.com/product/Xhqbt6/xigmatek-cpu-cooler-apacheepcd903,"1200,2500",,,Xigmatek,Apache EP-CD903,57.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Thermalright Macho Zero,https://pcpartpicker.com/product/McYWGX/thermalright-macho-zero-cpu-cooler-macho-zero,,,,Thermalright,Macho Zero,162.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA1700|LGA1851|LGA2011|LGA2011-3|LGA2066,,False
Thermalright Macho Rev.A(BW),https://pcpartpicker.com/product/RTBrxr/thermalright-macho-revabw-736-cfm-cpu-cooler-macho-revabw,"300,1300",,,Thermalright,Macho Rev.A(BW),162.0,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1700|LGA1851|LGA2011|LGA2011-3|LGA2066,,False
Swiftech H140-X,https://pcpartpicker.com/product/4RJkcf/swiftech-h140-x-90-cfm-liquid-cpu-cooler-h140-x,"700,1800",,140.0,Swiftech,H140-X,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,140.0,True
Silverstone TD03-LITE,https://pcpartpicker.com/product/fCL7YJ/silverstone-td03-lite-925-cfm-liquid-cpu-cooler-td03-lite,"1500,2500",,120.0,Silverstone,TD03-LITE,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
SilentiumPC Spartan LT HE922,https://pcpartpicker.com/product/Zb8H99/silentiumpc-cpu-cooler-spc091,"800,2000",,,SilentiumPC,SPC091,135.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
RAIJINTEK PALLAS Black,https://pcpartpicker.com/product/zK38TW/raijintek-cpu-cooler-0r100012,"650,1400",,,RAIJINTEK,0R100012,68.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Deepcool Maelstrom 120K,https://pcpartpicker.com/product/xGqbt6/deepcool-maelstrom-120k-6193-cfm-liquid-cpu-cooler-maelstrom-120k,"600,1800",,120.0,Deepcool,MAELSTROM 120K,,AM2|AM2+|AM3|AM3+|AM4|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
CRYORIG A40,https://pcpartpicker.com/product/kbhj4D/cryorig-a40-83-cfm-liquid-cpu-cooler-a40,"600,2200",,240.0,CRYORIG,A40|CR-A4A,,AM2|AM2+|AM3|AM3+|AM4|sTR4|sTRX4|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
CRYORIG A40 ULTIMATE,https://pcpartpicker.com/product/rwzZxr/cryorig-a40-ultimate-83-cfm-liquid-cpu-cooler-a40-ultimate,"600,2200",,240.0,CRYORIG,A40 ULTIMATE|CR-A4B|CR-A40U,,AM2|AM2+|AM3|AM3+|AM4|sTR4|sTRX4|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,240.0,True
CRYORIG A80,https://pcpartpicker.com/product/2z7CmG/cryorig-a80-128-cfm-liquid-cpu-cooler-a80,"600,1850",,280.0,CRYORIG,A80|CR-A8A,,AM2|AM2+|AM3|AM3+|AM4|sTR4|sTRX4|FM1|FM2|FM2+|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,280.0,True
Gelid Solutions Polar,https://pcpartpicker.com/product/DZZ2FT/gelid-solutions-cpu-cooler-ccpolar01,"1400,2000",,,Gelid Solutions,CC-Polar-01,27.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200,,False
Cooler Master X6,https://pcpartpicker.com/product/TkX2FT/cooler-master-cpu-cooler-rrx6nn19prr1,"600,1900",,,Cooler Master,RR-X6NN-19PR-R1,164.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,,False
Silverstone TD03-SLIM,https://pcpartpicker.com/product/RQDzK8/silverstone-td03-slim-3585-cfm-liquid-cpu-cooler-sst-td03-slim,"800,2200",,120.0,Silverstone,SST-TD03-SLIM|TD03-SLIM,,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+|LGA775|LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA1366|LGA2011|LGA2011-3|LGA2066,120.0,True
ARCTIC Freezer A32,https://pcpartpicker.com/product/bF8H99/arctic-cooling-cpu-cooler-acfre00005a,,,,ARCTIC,ACFRE00005A|Freezer A32,150.0,AM2|AM2+|AM3|AM3+|FM1|FM2|FM2+,,False
ARCTIC Freezer i32 CO,https://pcpartpicker.com/product/2t8H99/arctic-cooling-cpu-cooler-acfre00015a,,,,ARCTIC,ACFRE00015A|Freezer i32 CO,150.0,LGA1150|LGA1151|LGA1155|LGA1156|LGA1200|LGA2011|LGA2011-3|LGA2066,,False
